"x1","y1","z1","x2","y2","z2","x3","y3","z3","x4","y4","z4","x5","y5","z5","x6","y6","z6","x7","y7","z7","x8","y8","z8","x9","y9","z9","x10","y10","z10","x11","y11","z11","x12","y12","z12","x13","y13","z13","x14","y14","z14","x15","y15","z15","x16","y16","z16","x17","y17","z17","x18","y18","z18","x19","y19","z19","x20","y20","z20","x21","y21","z21","x22","y22","z22","x23","y23","z23","x24","y24","z24","x25","y25","z25","x26","y26","z26","x27","y27","z27","x28","y28","z28","x29","y29","z29","x30","y30","z30","x31","y31","z31","x32","y32","z32","x33","y33","z33","x34","y34","z34","x35","y35","z35","x36","y36","z36","x37","y37","z37","x38","y38","z38","x39","y39","z39","x40","y40","z40","x41","y41","z41","x42","y42","z42"
-30.2921383951095,-18.0318594283167,37.5416538524323,-37.7210432373844,-28.0348826563898,41.0137138894381,42.0641045469592,-47.4695995854823,33.8799866721662,56.2219198668703,-45.6138095050411,40.6238882403144,2.15211553181997,-36.7678104616939,23.7760769558808,-34.3747930285513,-30.6621718469341,37.9873056399412,-29.4378645908363,-33.199059040785,39.0851154499935,3.81128984945931,-36.7343387171385,41.1062154809748,-11.6156877312127,-36.5632102081536,32.2639621412796,2.57991658565063,-23.4610733538233,23.2482352988823,14.9113547609105,-29.9383383059056,39.4806728860896,25.64950791557,-47.1420838468144,32.3558780602741,30.1471641443535,-41.2455983629124,47.734189420254,-37.4847061795957,-21.804799604019,50.0936776077772,43.8615132948652,-21.0669367692848,62.9078201461332,57.3094090289866,-28.1332145679354,59.8692115295784,5.20856704106478,-6.50595662496591,53.827783112615,-33.3896944529998,-19.2939386661399,52.2437820932552,-28.6364957572025,-20.3405138647341,55.3594591262233,4.34651210845504,-24.9856588193393,55.3336671363704,-10.1803735137038,-15.1207333017616,58.0939061028165,3.79716382018712,-7.99702874540918,41.3863418495665,15.3374062392918,-22.8331963832285,48.0535740804105,27.3568600746429,-18.8729389850592,64.5982246198163,30.6654350135809,-33.5890756769633,56.7638496602381,-38.106216799019,-27.3336213168786,47.5147297920488,55.1004753551189,-31.0131272039634,55.9840929344045,58.4374064975019,-37.5533852645441,51.6006583081163,-31.7601811767158,-27.9156521059745,45.2438893997461,-13.6426875124447,-40.3829402965241,42.2116266824829,-2.92070393812406,-43.8751432801013,40.580093335307,4.6551265605269,-38.1290705127909,41.9970797742551,28.2351286713676,-45.1730369933114,41.4168230386474,37.8669865583081,-46.5719278350098,35.5449868135046,-31.3443853883434,-25.3105434661468,48.5244714440117,54.272769601433,-40.243586273901,44.5743572076285,-12.6737413187683,-25.174911835356,60.7686522349629,-1.95320749827513,-24.2836883521355,63.3098748270496,5.17746213273275,-25.8397860068891,56.4777199903623,16.882738421742,-33.069607984411,49.904315208152,29.0362673166396,-27.3019046565355,62.0095360187117,39.3828043942972,-22.6268055066971,64.2346132008117
-32.7998581420844,-28.2311039213893,43.5091354806102,-50.2813488721563,-26.1589865913193,37.5962294484459,44.8201648983164,-51.6329425731892,27.4202021832247,58.5670160650888,-48.6081872638729,35.9729486834118,-10.1463583037635,-18.0293552737687,3.11510271388423,-45.6272605062351,-29.073046925489,31.8060738942472,-39.4374139092757,-32.9002740645284,34.4056720051321,-2.98188776396199,-37.192537814425,37.0544582473709,-18.7753191643701,-36.1986694495835,26.5632370156974,-1.74961236789239,-20.7269813704235,16.0822282019165,12.2113083321531,-28.4152163694233,35.1757650005945,27.5247581214738,-51.2178926594978,27.0139762904692,29.5087044414104,-42.959231571343,45.5455571623396,-49.2677724682222,-16.6894072131469,47.4475911279911,47.9158481581983,-18.7162981903782,62.8817039752896,61.0318113971973,-27.09070415914,57.5729371497037,-2.99254707334671,8.47182122571577,43.0765916429996,-43.8870265008489,-13.8164624336719,48.6176656785896,-37.3531303799124,-14.9705381546794,52.3479922810478,-0.96014997217924,-22.3264590694003,53.2560510549828,-16.0300496602225,-9.30731198289482,53.7929914817173,0.866543552892866,-1.79146461751365,39.5267141821214,13.6852998287431,-20.7296102393095,43.0118454981782,30.6174577595752,-15.8666341351855,64.7520419400157,30.5682593309659,-33.3728223976862,55.1439610541429,-49.6869421730627,-23.2443998345429,44.6845455592267,57.9780188911725,-31.7392503844754,52.9177284741317,61.629231935055,-39.534130549927,49.2577621390462,-41.8567815546754,-23.643589792103,41.1750783988332,-22.8196261792124,-38.6096678180089,39.5539049326241,-10.8854751728117,-43.6327308611902,36.3410324239827,-1.3175637376651,-37.2365911688482,38.5425897626912,32.4869098838868,-47.5501318739449,37.2157646999365,40.3778892998555,-50.0131627920616,29.7866446564029,-41.8904503525867,-20.9366516156758,44.1885191964529,57.624530570627,-42.4278941052134,41.0926955277317,-21.3672388670061,-21.2909251369399,56.5375766783467,-8.90894354976552,-20.8571201639914,62.0764950068047,0.094887375641072,-23.7661799009747,54.4929288859838,15.9584801653644,-32.7010678671902,47.0177189090116,33.8575719526573,-26.6150622274534,60.2268714049148,42.903575514037,-19.7977379296187,63.6088852250101
64.4968632468682,-33.2634806843992,13.3031793707403,74.8345594924034,-41.7221528847716,24.4685139188944,-6.51158507888154,-12.9970947759733,70.0664574758957,-24.6273010626246,-16.4474317787885,69.7942661244855,35.9725746546276,-10.5449649852343,45.0316357194405,72.5224849833268,-36.9863302499525,28.2387084012198,67.1785968730169,-37.912432629215,32.3077978342704,32.1326578564324,-32.4293085957875,44.5695905261711,49.8582474626027,-24.7997960180568,41.5702468363562,33.0534839136185,-9.45867233415303,30.2634969715295,16.907619926347,-25.115893158538,40.9332603421854,10.8420923809396,-15.5079516135032,65.4647031149422,-0.252131726703055,-31.2477713548221,57.4872451830671,70.2202433469535,-49.7600237124768,15.6506811933953,-25.5530160369385,-43.471439139945,36.6593717868611,-36.8943913756397,-35.5649271746631,48.4873465369662,19.0297232745459,-42.5330325762657,10.2803490349856,63.7503020181249,-50.6077998000648,13.211328811224,57.865869979744,-52.0839722122191,15.7966061876526,23.8261740819084,-45.6036394099859,30.2967129582814,35.2229219167239,-48.7753086136545,14.8505580124399,22.0006217332948,-28.0086740221314,10.728454669877,12.2254519850398,-32.460227123438,32.3223619944405,-9.96029736011182,-48.2773810765488,30.7345124350603,-6.12308363131317,-40.6529034572722,47.7292000234035,72.5597595900774,-48.8900773537073,22.9529488853061,-31.8685091066563,-30.5101283105794,51.1347508617841,-33.5722384888951,-26.5389174012787,59.8545435791645,66.140630824768,-44.1678430394786,24.9737855824392,50.4068905890345,-38.5006008319572,43.6732985267037,40.6963471227073,-34.0829666032094,51.0581631995906,31.0636356787015,-33.5953211013387,46.6008418837178,3.30620521908758,-25.0746986868117,63.1619807764444,-2.90818640951753,-16.3716635274511,67.4296289253067,64.690343918579,-46.6194018138376,21.8626053164879,-24.9284644133022,-19.9041352434561,62.65281706143,40.5348381811594,-54.1457527755089,26.0269512974185,27.6964935071454,-55.0932327616309,27.8526826977653,22.6401024327099,-45.6022856753296,32.0295249597219,12.298228273357,-36.2100480395677,44.4323273704562,-9.5442139164149,-45.1790521119737,41.571693979892,-20.3740351047609,-43.9532842010332,37.2793555898007
-23.1148481867519,-14.9290078586605,25.2228864938814,-36.9627339907362,-4.76087144371384,26.6059485516823,50.1954836489539,-15.5188940251657,-9.0418100905399,61.5498070219989,-28.5421725313879,-10.4823273622048,11.8124673854344,11.761902325866,30.0269534202719,-31.648344383449,-0.758604538496235,25.2363725768195,-26.7305209338934,-2.89354736122467,20.067830548422,5.97723916386731,-15.0408977365193,8.63671362213075,-5.38231950551258,-1.2050678517359,14.6422704171578,14.8940110496441,-3.09237658537699,30.0631670947609,19.9143957519795,-19.7156019370341,14.7529027053367,34.8466670725852,-10.7210811815389,-4.641460668357,33.0355400498186,-29.6349423800685,-3.24743699881863,-39.6351409224124,-14.8487874375666,32.7218101844037,41.8949405553454,-59.0688876923427,14.4711442040419,56.0104266369549,-56.9419156538769,4.93754714658835,3.42368202267198,-29.8905888189434,51.0121137493808,-34.7958575797588,-19.0497063677305,35.7634616446065,-30.2870957987271,-23.6730407224404,31.7696663041804,2.12693685566543,-34.0374342191036,18.9975279044714,-11.1541853392202,-34.3198043865809,32.2325030277975,9.01453048322953,-25.7479715047904,42.7907181448255,16.4324683737752,-30.2194391253531,20.773221722161,26.2804081214726,-53.5945549200032,18.0769217173597,28.8042758710401,-38.0046755232704,1.31875068103403,-39.8627540001629,-12.027991338456,24.2716333853331,55.8178415243554,-49.1015343058095,1.82012195660818,59.9952590565195,-44.0559171410369,-5.33768768590863,-31.3593302641572,-11.2125547557459,23.9409876257104,-12.4394515322002,-10.4453945317041,7.64676862841321,-1.01928648847662,-10.5216124491334,2.10729841672585,6.8334115199084,-16.5298382976708,6.26584835354913,35.5555778867183,-22.0923928000009,-4.90878111023136,45.3677626383273,-18.0629383318715,-7.16627881070096,-31.9163156680893,-14.8060653212834,25.5580362029735,59.3058494539899,-34.0338743354338,-4.58814908089339,-16.7187316881538,-33.1251240556877,18.2639588243534,-6.42777496958715,-39.948673161471,16.4306323594445,3.30916552698548,-35.0888976224549,14.4762171893959,18.4512142924912,-29.775624335772,6.7988538753338,30.1894909878998,-49.6667494579099,7.19760371899497,37.5204011372327,-56.3068861995479,10.8185581021696
65.5484227273606,-31.7223472147633,17.7589857035239,73.9946756973806,-41.9848372213939,27.7525479617571,-5.27016291781738,-16.4381535235705,71.1746464424168,-20.9020918731529,-17.9123957019166,70.7229165221592,38.3239266505488,-14.1306870927638,49.1119322854411,71.2763578483747,-38.5301031513838,31.4599015403185,65.7148512145396,-38.0606742502366,35.9465458408351,32.8949144694487,-33.7382185883737,46.7154498002262,50.4655201586843,-27.5496467923064,45.7943073459282,37.2777303862304,-9.34087544142678,34.7744442280074,19.0541778151513,-24.4799148325053,43.1401283255887,12.1607239701134,-19.63013602572,67.7664108764026,1.00571815832512,-31.9279766715808,58.2964904098413,70.6938909818602,-48.0038205890827,19.3160223085307,-20.5235773329428,-42.211454969164,37.9543466144069,-31.5347533304929,-35.1892525702802,48.8195716367218,20.8324169823307,-41.2620804214692,13.5488549729777,64.9318751909969,-48.5298110412134,16.4554755395815,58.7385514812182,-50.6036773988624,19.2348236359796,26.7003039139302,-44.400455283402,32.0630304466831,37.7284104268644,-47.4397794237869,17.1463620249576,25.6421683083812,-26.431039982051,11.671526974524,15.3503209782641,-31.8716654942182,33.6972240897243,-5.42976210413614,-46.9553018272527,31.2803836989749,-3.43223963863916,-39.7842427782461,49.0101752791482,72.0593513590417,-49.2684985446759,26.4988064865015,-27.6344494356983,-29.852579947986,51.1352259843259,-29.0876809783574,-25.6116076224198,60.3054857570876,66.3973683417209,-45.1526992110525,29.0164818377901,51.3976379710484,-38.5860167171048,45.7076555817343,41.3379377731041,-35.4455204101539,53.3601976199743,32.5778347882379,-36.6819140445212,49.4312265816798,3.6807930737843,-26.0281216428264,62.6977684330055,-1.29539204223943,-16.7650126481352,68.2540508403562,64.5979685626794,-47.1970495751255,25.9605569731052,-21.4506431448839,-20.0130250125601,63.4330024619938,42.5112634325475,-53.0418437524862,28.1593716526801,30.0224830550459,-53.8631432075559,29.7575095490244,25.6090858072259,-45.52575831957,35.0075495062817,15.5619878737283,-36.5429486607128,45.4687815491799,-6.07014725460616,-44.1988977864485,43.1164469265179,-16.0146534400531,-42.0741028665457,37.6520242796486
-31.9781468733382,-17.0526741517665,36.651345786619,-39.5111412497811,-28.4011637501783,41.3275877352167,38.3292714905089,-49.6903857188221,30.1500251898502,53.1319748554999,-47.4635605381609,37.9625919839874,0.298380749571116,-37.526212763616,25.0927467968149,-35.7612934940934,-31.1029680672947,38.6251907698412,-30.5256254700627,-33.9837098231896,39.1492776018748,1.11002837766478,-37.037983637975,41.4396166227002,-14.2777380803268,-36.7018750095734,31.9275649058566,-1.19306848069099,-21.5102328795971,23.3990589363169,13.8269708863695,-31.1413643459958,39.0003816953266,23.5210642902499,-48.5354437664007,29.8248300285754,27.4685160518003,-42.6900506833164,45.7368195996939,-38.6833594076057,-20.7798681180676,46.9148237258999,41.5422547534598,-20.2386457593446,63.3669754393987,55.1587084453304,-27.8179484865324,57.8169771491623,2.77241884326663,-7.32064321146942,54.3611706123713,-34.4151505340133,-18.2802160282448,48.81400969115,-29.8111512476141,-20.0834869859022,51.3683007809772,2.23406439890382,-24.4349747106751,52.4931674934437,-12.2612601620257,-14.6824206074702,54.0143102818902,2.6601039102073,-3.53825150740885,40.7171549989636,14.6249710344775,-22.2390836104863,45.6439490736235,26.5621675390381,-19.0158896971206,62.7846992269384,28.4976206696574,-33.0262948672177,54.6525884422894,-39.2849270045213,-28.0212525211442,46.7663120312498,53.0615893321183,-32.1394704769467,52.108604554791,55.4857740448177,-39.1946823663184,49.3915023031562,-33.5260028979155,-28.1721642489899,43.6371728460463,-15.7664454994545,-40.4227475883911,41.5583513888564,-5.73368993561419,-44.586918339291,39.565664037947,2.1266637080553,-38.4630688786915,41.0544262814635,26.8083416815075,-45.7909061264863,38.9539425889701,34.7881995767414,-48.5759185161992,33.0259429601251,-33.3472224441062,-25.5262387439946,46.6103783505184,52.0542759619707,-41.1804053641094,41.2518974280773,-14.2424336125557,-24.8877351734958,57.1970312001895,-3.81765715901413,-24.3608737221258,60.688412423481,3.40980154858522,-25.9611155019701,53.2162205993118,13.995364249734,-33.6937356439792,47.7288825641262,28.7248472242785,-27.2060431967267,58.8760390182252,37.4693798371898,-22.2501432439813,62.4975495320483
62.5924647191615,-32.6991292834565,18.1956275173059,74.1213370245709,-39.6084731884429,23.4411392615462,-4.77127140440048,-14.8820859785398,73.3414722910442,-22.2354484537743,-15.8779279599066,70.5544501665387,40.2886725017665,-9.58931615769917,46.5880933772412,73.0178269485517,-36.4674511128869,28.6921418175183,67.6343639201398,-37.0297173229935,33.6019196369627,33.4283893429019,-31.3569550164762,44.9187670198449,52.694696395758,-23.6271644671199,40.3346711290009,36.288048025109,-7.52816574998972,31.0520282547611,19.300532462666,-23.8286718931629,39.9769730886012,14.1614985518012,-18.2408258327954,69.1595081639615,2.76895606196996,-33.2130620288749,54.3782244192187,71.0899067343119,-46.76588603654,14.6724267232412,-23.3049586178832,-45.4753090229764,36.3567816124782,-33.2987267227376,-35.7530331189526,49.2602498095393,23.1982854365337,-40.1921688491,-3.04532805177224,65.8088225801324,-49.6553927933666,12.1192429724634,59.1706682748117,-51.4415664011718,16.367746539292,25.9033946817007,-43.7571700797598,31.2022684409595,37.8806028418504,-47.3083125836282,13.2372722569202,27.9537798574991,-26.6045613502773,8.08086618090133,15.7001497130512,-31.7846118985466,31.9080457861295,-6.94900497107044,-50.2152799752808,30.3977479531698,-0.735568244987542,-38.764732911836,49.6631897012332,73.4619501019129,-45.905242134374,23.2366771071168,-29.3700822573831,-30.7070462110014,51.4150962768505,-30.2987160393836,-26.5548166618559,61.615946099426,67.0796893375423,-42.2864455724476,24.2902938919998,54.4551028024387,-36.6168577916286,45.6810263927846,43.3754709496755,-32.6206128585968,51.7011167870833,32.0252279100785,-32.0791746760971,46.7538306639444,5.28326382785558,-26.2515908942171,62.8808664887222,0.271409998166026,-15.9152298810297,69.5836712024551,65.1859990540538,-44.974858681117,20.6801742975011,-22.8381449986546,-19.603167610589,63.9499494343243,42.3375326052349,-52.9370578525884,23.9783574746184,29.5368757918399,-54.8720331438224,26.7234982181418,23.7085238273887,-45.94608899515,32.052244887262,16.2821504986986,-36.7446288130506,43.1773800718103,-6.6090053050922,-45.6434305280674,41.2219393162039,-18.0312112278599,-44.4710769786857,36.6380662637113
-43.4020270931888,-15.7968106275493,33.3242655343975,-52.5923173374095,-27.9156987188025,38.8616800712044,41.0344371147378,-51.4552475163705,28.2955513456335,56.4982623297147,-49.103283809865,33.7533558691097,-7.39325107245745,-36.3388375862573,17.1007201378973,-47.7599730907198,-30.2744055067135,33.3661151637556,-41.9169838963078,-33.7856564032313,35.7693290571953,-6.34383590533136,-36.8955827129937,38.8206632426943,-21.7612364234982,-36.841966933069,27.7510662601225,-6.12972646145028,-19.1157333909889,17.3568233134664,8.37577398439984,-28.8114180417806,35.455716304769,22.7589995830767,-51.4919307221844,25.8757095194744,26.6378443186345,-43.3926753739493,45.0898666313813,-51.9881073101232,-21.2148746178243,46.6233622071241,44.4661679366985,-18.2150601689277,60.2514782479306,60.1507718297185,-26.7310609711023,55.6361266794076,-3.81550303559468,-2.6980276273877,51.6715356607803,-46.9977127799072,-16.9455973254294,48.5247598612004,-41.3200433950249,-18.9627411554739,52.1779433384771,-4.77230081578303,-23.193187711094,51.250634152803,-19.7245568619796,-12.1122469461957,53.5925398209622,-5.90386872446189,-1.36469904282066,35.4086999521968,9.44598982331141,-20.7564819592871,42.1453836389741,27.8122236365197,-14.6920777885236,62.2825043975937,28.8876693105269,-33.0812075745389,53.7610681884074,-52.4124388266063,-27.7085383413824,46.4381054792477,56.7320032526125,-30.8982503514386,50.3769147980502,59.6614179042787,-39.6360924886977,46.0792651702594,-44.5847619767464,-28.2988229734132,42.6905390346119,-24.7821047151327,-41.5867464978311,40.4602047381702,-13.4085422521818,-45.9564001854146,38.0669290284501,-4.92196182710914,-39.4062985337636,39.2593881821651,27.6964995885829,-48.2597039363171,37.1994503630715,36.006870654226,-51.3008725072979,29.0855457667351,-44.0664407697026,-24.9628347243928,45.2241015454788,54.5778484300673,-43.834370421169,37.6815155279405,-23.1186839429012,-23.7275855683771,57.8148092906726,-11.0517590877802,-22.0227421321819,60.4707897625087,-3.48386894281562,-24.1119630454279,52.5032400988554,12.7191801924796,-33.2579741048872,46.2037999435211,30.3942140312569,-25.342247251655,59.3054112110417,39.7952892224275,-19.4781557565466,60.3784067271877
-38.7073011332625,-13.1321250134453,32.2984982241649,-47.5822617174951,-25.9520473383759,36.4811390512784,44.8341323024691,-54.9505612922842,24.9276846105446,61.0471365212443,-49.0670213522598,36.5115520789766,-3.73779560621087,-37.3473643229296,12.7754419517719,-43.6036957077431,-29.3500935340077,32.1744570841033,-37.757784459117,-26.7185594552036,43.7002224521087,-0.789203599511495,-37.6526015190063,36.9780913366566,-17.765164250656,-36.2341106104128,24.6284617738589,-3.23655227792394,-20.6230779311087,13.2460610630662,14.3881592621266,-28.7226034564777,33.5353510382846,27.0203007087989,-52.5594044941636,26.4746968021256,31.1736297914645,-43.6491771596338,45.325162287823,-47.2704781950379,-20.2467371896866,44.911351858411,45.9869435792038,-16.9061627316801,70.7696368669174,60.1866657740079,-29.2535026298148,64.7715896944722,-1.01714021208022,-1.36122463263042,54.9165537744548,-43.6073870888795,-17.1687323568271,48.7865087419856,-37.7925276362853,-26.2961412687115,43.035341673262,-0.710736643921042,-24.1878814318571,56.3368744786913,-16.4674084438435,-10.8937665000469,55.4131337394471,-2.22437623818322,-0.464245315135613,40.0091100795275,15.0895560436484,-23.2507973193431,46.4782420069126,27.7236761002867,-16.3438415103122,69.6450741429768,31.2089001108062,-35.3093367106696,58.9883965768003,-48.2484463358746,-26.2878466480592,43.6577807200889,58.7902048247858,-33.1216482579195,56.7712462435324,63.6682749626222,-41.8387661920122,51.8209322981827,-41.4002631755256,-26.1844083378247,41.231406666871,-19.8703837017945,-40.7855975516575,37.275383859396,-7.88606377896971,-45.0183946733818,35.3420146562106,0.162335681497925,-39.32357071717,39.9349249425211,31.004897345654,-47.3468715323749,39.2085489787695,41.3089452602113,-50.8543814671111,30.1794333259402,-41.5333823999228,-23.8846387672876,44.6597988814637,58.9443826644154,-43.2087451323288,42.668616644944,-19.5790542842645,-25.879152845074,58.4062592219659,-7.97091498793162,-24.9411902985631,63.2609353583455,0.495922576381815,-26.5692622855248,56.9085739483105,15.1200652313682,-33.7005176456052,48.1876930992914,30.8718492603335,-28.6121292507414,63.0425917699231,41.0506444222956,-23.3364708115668,67.2300796744307
-40.6870170723059,-13.1057129664099,38.1220579864047,-49.0488284759332,-25.3291605997887,43.711500387331,40.7313475326009,-49.7744566280763,28.96593266192,55.5826169044151,-45.9269854518581,38.5493634542527,-7.94789364311011,-32.1274255713226,15.7028811301839,-46.0350302423474,-30.1359477602746,39.8852488263823,-38.9075073913759,-33.1556843091008,40.8742491131876,-2.35956633066675,-35.3585607234819,42.1834229512299,-19.1319357396011,-35.1163986312803,29.9808928095166,-8.08292044525195,-16.893240026162,17.6994518709389,10.7368888439002,-27.1467029127328,38.6115069954948,22.6585283401495,-48.3588873900252,29.3498610382792,28.213286670802,-40.4127938265153,48.8683512519509,-47.8238011943643,-17.146520269283,50.9434683916694,43.8882347690197,-11.4432936617635,65.8889769057289,57.2682843752998,-24.4428957926969,59.7756495153828,-2.55650571006373,5.00604404487222,53.051480136558,-42.982917892573,-12.548491504393,54.5250748400567,-36.5439626993719,-17.1928735956559,57.0365513225489,-0.631237923712648,-21.5321294104907,55.4271425184513,-15.4195336352267,-8.25259984388497,57.4275585288936,-5.47542072597,2.71830460604589,37.5823303400941,11.5374706143087,-19.8743864611106,44.9445662395174,26.0771257667183,-10.9164143588549,65.4343547348059,29.3662541767862,-31.6730354308903,56.8513898822356,-48.0707967075613,-25.3053641038651,50.5922515736838,55.2378745226298,-26.7562585266002,53.4240457545233,59.6256130886121,-36.0401988040903,49.819900622588,-41.4370405635209,-25.315063584267,47.2146267493815,-21.5269303556158,-39.3039122511433,42.7274565107177,-9.65582047954863,-44.5697509429765,40.6907606081257,-1.06639552461879,-36.9313217318328,43.0457972830477,26.0207210775558,-43.4641235813358,40.0923491343002,36.8065639034602,-47.90320083876,30.9876485792283,-41.0997277606591,-22.3557614087308,50.1644227578671,54.5083717889162,-39.0811033225511,41.0378820898519,-19.2864397433857,-21.1985829555246,61.7421852942602,-6.79153618815192,-19.7849864925171,65.191491709602,0.600987453442791,-22.3415460082049,57.3615196226669,14.5847881150301,-30.6076550916488,49.2423360294407,26.2705488966251,-21.6224906407623,59.8629893914429,39.2079369906204,-14.5854310926899,64.1869751996803
