"","V1","V2","V3"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-34.9367392318705,-16.9945646655359,37.3978470080883
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-43.2321574101584,-28.2477582142853,41.078308071787
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",46.4171194533946,-51.1307332561217,31.1528450473815
"Left_Lateral_11-Tip_of_the_jugular_process",61.5531714764254,-46.8146654881149,40.8026080879986
"Left_Lateral_14-Tip_of_the_postmandibular_process",1.06973751666357,-35.9788038292679,18.9999812473926
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-39.0478182055222,-30.8016124622374,35.3721424381744
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-33.0592232959946,-33.445347250753,37.8828885871389
"Left_Lateral_4-Posterior_end_of_molar_row",2.94540947929316,-37.2179611953142,41.2566465904942
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-13.7778579122371,-36.7714175710055,30.1754802089902
"Left_Lateral_6-Tip_of_the_postorbital_process",1.56521742749271,-21.6536578834698,21.3984218297107
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",16.3849238789296,-28.284700371661,38.9983301231311
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",28.6296571428971,-50.9194205518781,31.130968863171
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",33.1107216801186,-41.9755783386441,49.3427311928563
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-43.134296087527,-22.576592914733,50.3988750268364
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",49.4866943881373,-19.7650977532702,65.2700482308313
"Right_Lateral_11-Tip_of_the_jugular_process",61.9543882811276,-27.9633144264799,61.2004563756785
"Right_Lateral_14-Tip_of_the_postmandibular_process",3.54763812765081,-3.15713524500693,56.6497170312782
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-38.2782016877015,-18.6023439321853,52.0666859125233
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-32.1326493624306,-19.3245053614836,55.2769317625185
"Right_Lateral_4-Posterior_end_of_molar_row",3.43917239521086,-25.0970343186167,55.920613389718
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",-12.4113696101819,-13.5256298790084,58.0316209353433
"Right_Lateral_6-Tip_of_the_postorbital_process",1.3250185908899,-2.56115825386692,42.0905607770223
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",16.4069068312406,-22.6266812157014,46.5434480752773
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",30.9236580188904,-16.1683589606933,67.9736811383823
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",34.1202150858048,-34.3777961142638,57.8840690828973
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-43.1256868299786,-27.0093822236064,48.4032541856428
"Ventral_10-Posterior_edge_of_the_jugular_foramen",59.8989179453173,-31.9964536886652,55.677855232511
"Ventral_12-Anterior_point_of_the_foramen_magnum",63.9709316682944,-39.5638997190574,51.9542179583643
"Ventral_13-Posterior_point_of_incisive_foramen",-35.989051706954,-27.7847828845521,45.3675697170395
"Ventral_14-Anterior_edge_of_P4",-16.623329776283,-41.3532723159114,41.8478575355559
"Ventral_15-Posterior_edge_of_P4",-5.08865500652566,-46.0081745493391,40.0527800071548
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",3.70363814574903,-39.3491335320014,42.124840024626
"Ventral_18-Tip_of_ventral_squamosal_projection",32.6957070482338,-47.1003586171928,42.6768832988289
"Ventral_19-Anterior_point_of_external_auditory_meatus",42.2343759505989,-51.2307163196812,33.0863221046394
"Ventral_2-Posterior_point_of_incisive_foramen",-35.1658567388892,-25.2086078443469,48.0584002452891
"Ventral_20-Posterior_edge_of_the_jugular_foramen",59.8502517021664,-41.8408223683445,43.7683382272745
"Ventral_3-Anterior_edge_of_P4",-15.6163167687216,-23.4804155657104,60.9125706339268
"Ventral_4-Posterior_edge_of_P4",-3.98318710142384,-23.1386938437493,65.2410066220534
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",4.4766660704299,-24.6273708885322,57.9769871751563
"Ventral_6-Posterior_junction_of_left_and_right_palatine",16.9784869712427,-33.4363068565748,50.4395550382578
"Ventral_8-Tip_of_ventral_squamosal_projection",33.5379657950879,-28.1474234759673,63.5069564377187
"Ventral_9-Anterior_point_of_external_auditory_meatus",44.3092904751615,-19.9488820725702,65.1344097842641
