"","V1","V2","V3"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-29.4496611166537,-19.2115174670523,37.8681813687947
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-37.283146923308,-27.2617332264115,42.0981105257304
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",41.2583563904513,-48.5941947024507,32.9246174649868
"Left_Lateral_11-Tip_of_the_jugular_process",56.6752874504096,-46.7801838001898,39.6424167925124
"Left_Lateral_14-Tip_of_the_postmandibular_process",4.27878670885059,-40.47828120327,31.5993853688342
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-34.3599005685557,-31.5763061181447,37.6036513408109
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-29.3766410347745,-32.9203575369804,39.5537523982183
"Left_Lateral_4-Posterior_end_of_molar_row",2.66661426656881,-37.0086314423932,41.439488804017
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-11.2650488352178,-35.9326658164908,31.7960230679793
"Left_Lateral_6-Tip_of_the_postorbital_process",3.05217008447349,-23.8243568271135,25.200341430388
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",14.9400330547054,-28.9359593997705,39.1771800663849
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",25.9093954941655,-46.8868099876555,31.3337489897017
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",29.6790885043973,-41.2050172638071,47.7059604264822
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-37.0040132591772,-22.3567425429311,48.7498820208942
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",43.7187260960836,-19.3205092206539,65.6189296933635
"Right_Lateral_11-Tip_of_the_jugular_process",58.123229287369,-27.8096260516945,61.2408350935666
"Right_Lateral_14-Tip_of_the_postmandibular_process",3.13218788531466,-3.86757322361835,56.2321001113551
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-33.9619802508775,-20.2339876143684,52.327108129765
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-28.5336031334893,-21.3174326911577,54.0291044699377
"Right_Lateral_4-Posterior_end_of_molar_row",3.55514748109551,-25.4867965921923,55.0436903700559
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",-10.3882224614937,-15.3093130207083,56.1601400044268
"Right_Lateral_6-Tip_of_the_postorbital_process",2.73021986163335,-5.51958680916514,43.4863846787882
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",14.8315838362255,-22.3706354524159,46.8520508073234
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",28.3156604213024,-17.9193742713011,64.820019237133
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",30.0553674404009,-33.4698328978288,56.2191803848035
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-37.2001570068236,-27.1402305770465,47.6999188283132
"Ventral_10-Posterior_edge_of_the_jugular_foramen",55.7371284317252,-31.553082357826,55.5713815251144
"Ventral_12-Anterior_point_of_the_foramen_magnum",58.464944215547,-39.0733871223656,51.2794627920731
"Ventral_13-Posterior_point_of_incisive_foramen",-31.3706044109799,-27.562969022298,45.0981725589119
"Ventral_14-Anterior_edge_of_P4",-14.1070134625416,-39.6472180042336,41.9089898876428
"Ventral_15-Posterior_edge_of_P4",-4.13112824127404,-44.0780382233253,40.0136717021922
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",3.67690706916948,-37.542747769101,41.9097025585753
"Ventral_18-Tip_of_ventral_squamosal_projection",29.210069197189,-43.9951438874024,40.7214973150624
"Ventral_19-Anterior_point_of_external_auditory_meatus",37.7247753554297,-46.3519115690493,34.4301173593602
"Ventral_2-Posterior_point_of_incisive_foramen",-31.1766461612781,-24.7899967106158,48.0546495694941
"Ventral_20-Posterior_edge_of_the_jugular_foramen",55.0704464548609,-41.8902706235543,43.6948290308916
"Ventral_3-Anterior_edge_of_P4",-13.247067882197,-24.9746039431645,59.2457386241038
"Ventral_4-Posterior_edge_of_P4",-2.56272504635916,-24.5810888992096,62.5805957764479
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",4.67811435606755,-25.8279453227461,56.3130577344719
"Ventral_6-Posterior_junction_of_left_and_right_palatine",16.7692654807306,-32.6596430826749,48.790681878118
"Ventral_8-Tip_of_ventral_squamosal_projection",30.5674436410882,-27.0239335561885,61.073673635361
"Ventral_9-Anterior_point_of_external_auditory_meatus",39.5300961437954,-22.9169303688343,63.4172874405374
