"","V1","V2","V3"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-36.0464719811118,-15.1563503944446,35.4328613167054
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-46.6370661116225,-28.7071997457129,41.5030962444719
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",49.2756874245478,-50.2992653577981,29.9637939368465
"Left_Lateral_11-Tip_of_the_jugular_process",65.0969480203258,-45.373847240579,37.2798812187475
"Left_Lateral_14-Tip_of_the_postmandibular_process",-0.115394837258322,-34.8553348016877,18.566241795364
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-41.4140924145642,-30.6424509523032,35.2476572667684
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-35.9846195400913,-33.5617776281612,38.0031272251545
"Left_Lateral_4-Posterior_end_of_molar_row",1.09448165071612,-37.7820255918296,41.4127864382781
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-15.577442752901,-36.9012693524416,29.5159840284237
"Left_Lateral_6-Tip_of_the_postorbital_process",1.30417448613238,-21.0158428099899,19.0259342111192
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",16.8190444936381,-29.005117342116,37.5740385111
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",29.9219641885836,-51.8789222568979,29.8032241565588
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",35.0253239133449,-43.2892738796318,48.4911728208451
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-46.0744204194236,-20.4249784807798,50.0519073005238
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",50.4628081908014,-19.7960484403017,68.0209654613519
"Right_Lateral_11-Tip_of_the_jugular_process",65.4242122288068,-28.0650375922977,62.1681325690662
"Right_Lateral_14-Tip_of_the_postmandibular_process",3.69886961050578,-4.05598830493447,54.7975546332146
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-39.793408334694,-15.2810540962501,51.6959238592075
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-34.1913746889607,-17.6502846015687,54.9777991154115
"Right_Lateral_4-Posterior_end_of_molar_row",1.92595961533563,-24.4811340270258,56.5739650216725
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",-13.0208383615993,-11.3753223378346,56.9799438710243
"Right_Lateral_6-Tip_of_the_postorbital_process",2.33328930959941,-2.29029113090004,40.3247344131137
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",17.4711878140019,-22.6446112189679,46.7347631165515
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",32.1742942583737,-17.2522406689458,69.090599948971
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",35.6434939271626,-34.6855379430979,59.353399744624
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-45.9422877569052,-27.4626154232269,49.0163169527197
"Ventral_10-Posterior_edge_of_the_jugular_foramen",63.7813428120665,-30.8960767465802,56.227908281054
"Ventral_12-Anterior_point_of_the_foramen_magnum",68.2393218898958,-38.2138236793574,51.5088571544593
"Ventral_13-Posterior_point_of_incisive_foramen",-38.7119858699802,-28.1212938251044,46.1365607654257
"Ventral_14-Anterior_edge_of_P4",-17.9318506028242,-42.3599704198739,42.6744346271943
"Ventral_15-Posterior_edge_of_P4",-6.40775416408955,-47.6380024224325,40.6660851760883
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",2.28737483413645,-41.1997528024976,42.3452817762786
"Ventral_18-Tip_of_ventral_squamosal_projection",34.4114477128039,-49.8324565839167,42.4881814518703
"Ventral_19-Anterior_point_of_external_auditory_meatus",44.1191650784921,-50.9287781628847,35.2832443250791
"Ventral_2-Posterior_point_of_incisive_foramen",-38.4056179706282,-24.7969544004556,48.8914037150432
"Ventral_20-Posterior_edge_of_the_jugular_foramen",62.9405280233048,-41.8303744999645,44.3090716010935
"Ventral_3-Anterior_edge_of_P4",-16.6733527731227,-24.6694533186708,61.1926920551964
"Ventral_4-Posterior_edge_of_P4",-4.73179968219413,-23.6015970185636,65.8337504263285
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",3.34302927660409,-25.3510438802239,57.9833737402829
"Ventral_6-Posterior_junction_of_left_and_right_palatine",18.3466939684356,-34.6225511295978,51.0021582401256
"Ventral_8-Tip_of_ventral_squamosal_projection",35.7467289136602,-27.9427337673044,64.8980961984783
"Ventral_9-Anterior_point_of_external_auditory_meatus",45.7058914347449,-21.267881942248,67.4788065510917
