"","V1","V2","V3"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-30.5594170133776,-18.0410874538738,38.6220717718182
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-37.5236059659775,-29.0971402897382,41.4476616496587
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",41.3623925884257,-48.6430483485769,32.7207480992829
"Left_Lateral_11-Tip_of_the_jugular_process",56.4153932118006,-46.7937707406576,40.7900927838903
"Left_Lateral_14-Tip_of_the_postmandibular_process",3.04444597587399,-36.1955345443158,22.1208150902077
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-33.8331498725218,-31.9252368988831,38.1761517759125
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-28.5530619018868,-33.8824753721004,40.1515014710181
"Left_Lateral_4-Posterior_end_of_molar_row",4.29634967663212,-36.5581036582,41.8895812955417
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-10.41762491905,-36.1858141575265,32.6747051804146
"Left_Lateral_6-Tip_of_the_postorbital_process",2.62183549448616,-22.6967251193033,24.4011848989479
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",16.0868479454956,-29.8809825000344,41.0454920079643
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",25.260718397216,-47.6186906970168,31.0478408848224
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",29.2276052234222,-40.9114525422298,49.130651967766
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-37.4643047599998,-22.0180818354293,50.2793505446554
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",43.5151685157473,-19.6508575101692,64.6215906875644
"Right_Lateral_11-Tip_of_the_jugular_process",57.622833565141,-28.5084428855873,61.1167851273244
"Right_Lateral_14-Tip_of_the_postmandibular_process",4.69954716958943,-6.07329244593187,55.8229871236265
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-33.7712185154241,-19.793265114851,52.953830929847
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-28.384891974858,-21.2164575206209,55.0108753700433
"Right_Lateral_4-Posterior_end_of_molar_row",4.70013085449585,-24.4875143721155,55.2443110953717
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",-9.81835541691115,-14.4865667106393,56.1612041578155
"Right_Lateral_6-Tip_of_the_postorbital_process",3.24130257906635,-5.27817094827605,42.8347305890102
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",16.0484683534692,-24.6270688425057,47.7060303062639
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",27.447430944458,-17.7042044608901,64.3871577545189
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",29.4255304754526,-34.2221915987278,56.8386176339918
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-37.6171038399011,-28.1698668153431,48.3842789620442
"Ventral_10-Posterior_edge_of_the_jugular_foramen",55.4634234572991,-31.3707907130197,55.7569340644501
"Ventral_12-Anterior_point_of_the_foramen_magnum",58.8421602735086,-38.5394111840709,52.0710203894284
"Ventral_13-Posterior_point_of_incisive_foramen",-31.8563997831736,-28.4588658717653,45.4205683914692
"Ventral_14-Anterior_edge_of_P4",-13.8389337283399,-39.7595989045457,41.8758691553125
"Ventral_15-Posterior_edge_of_P4",-3.3591914412047,-44.0275448988981,39.5138037210891
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",5.00227926421879,-38.135197249555,41.4631365086226
"Ventral_18-Tip_of_ventral_squamosal_projection",27.3545267376145,-44.839816320656,40.6027088886369
"Ventral_19-Anterior_point_of_external_auditory_meatus",37.4481331151354,-47.2154849910214,35.6086041160571
"Ventral_2-Posterior_point_of_incisive_foramen",-31.9578013143459,-25.9330360517922,47.9853052623894
"Ventral_20-Posterior_edge_of_the_jugular_foramen",54.3584118715483,-41.6125593988542,44.3363436861005
"Ventral_3-Anterior_edge_of_P4",-12.8067501481254,-23.8301234568765,58.540045500351
"Ventral_4-Posterior_edge_of_P4",-2.18248077731959,-22.7028207969563,62.3739380816778
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",5.76775663591423,-25.1076783286298,56.1063331640259
"Ventral_6-Posterior_junction_of_left_and_right_palatine",15.813553721529,-33.0146234212192,49.6223014183088
"Ventral_8-Tip_of_ventral_squamosal_projection",28.7065455315967,-26.1880215896122,61.2382430732576
"Ventral_9-Anterior_point_of_external_auditory_meatus",39.1049846073291,-21.8049496583845,62.4303066824253
