"","V1","V2","V3"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-30.3416133796396,-16.8765873360225,36.468359975134
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-38.7568552479976,-28.2213480682779,39.9979193868175
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",41.2488716929555,-46.5847569475387,32.7417127094457
"Left_Lateral_11-Tip_of_the_jugular_process",56.3205021505668,-46.5546911894293,39.6085987295655
"Left_Lateral_14-Tip_of_the_postmandibular_process",6.04712864521463,-28.4683333610415,46.2961284203128
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-34.7492485879327,-29.9497671585752,39.299263683982
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-29.8850728758232,-33.6633562884512,38.7999007686484
"Left_Lateral_4-Posterior_end_of_molar_row",3.76978259417234,-37.5905012990883,41.1401033721135
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-11.5569280349041,-37.1671365626463,31.9525165010093
"Left_Lateral_6-Tip_of_the_postorbital_process",3.2230862322043,-23.3969371587764,23.237922339224
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",16.1821375288967,-30.6731522767286,39.0784059578699
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",24.8317491617492,-47.4390111525023,31.8652128829417
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",29.2710957082307,-41.7835898814265,47.3547538049205
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-37.8011738308915,-21.7065532912551,48.7053173825392
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",43.1141298526713,-19.5074999531976,63.9417268463637
"Right_Lateral_11-Tip_of_the_jugular_process",58.1068439675656,-27.602524880823,60.0015708024487
"Right_Lateral_14-Tip_of_the_postmandibular_process",5.00465970014694,-8.4801336965996,56.526501319913
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-34.0863440747854,-19.3027725344781,51.0151534195114
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-29.0006931380131,-20.4561915134458,53.7406097687701
"Right_Lateral_4-Posterior_end_of_molar_row",4.71812124891985,-25.2852530331636,54.7734446785573
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",-9.75652163529946,-15.0853288843043,56.0917382704937
"Right_Lateral_6-Tip_of_the_postorbital_process",3.9022255935667,-9.75491661167674,42.8111845355501
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",16.4559518621118,-24.0016441167483,46.8694770584574
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",27.0150832899311,-17.9905399623189,63.9671034325168
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",30.2411748620649,-33.6304153237461,56.2702215580354
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-38.2658122650393,-27.6071133231941,47.2172456755836
"Ventral_10-Posterior_edge_of_the_jugular_foramen",55.6347045284528,-30.5671381827841,54.6680645914995
"Ventral_12-Anterior_point_of_the_foramen_magnum",58.1493531685024,-38.0946286086361,50.1730597028349
"Ventral_13-Posterior_point_of_incisive_foramen",-31.7556548033848,-27.72892892342,44.2145299122312
"Ventral_14-Anterior_edge_of_P4",-14.0103401764779,-41.4776247477064,42.1655206598378
"Ventral_15-Posterior_edge_of_P4",-3.06792358447321,-44.8220996481072,40.3882640893759
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",4.75805431081867,-39.0496903337809,41.6290953822637
"Ventral_18-Tip_of_ventral_squamosal_projection",28.1602711128639,-45.1106869735657,40.8144312337847
"Ventral_19-Anterior_point_of_external_auditory_meatus",37.3603739383247,-47.1820124999415,36.5064367831309
"Ventral_2-Posterior_point_of_incisive_foramen",-31.4086274997317,-25.576674685505,47.1317001104989
"Ventral_20-Posterior_edge_of_the_jugular_foramen",54.2847592648499,-40.9112071800096,43.7643132390569
"Ventral_3-Anterior_edge_of_P4",-12.981308634582,-25.2004521151218,59.4529652292851
"Ventral_4-Posterior_edge_of_P4",-1.63234702972619,-24.8162128360515,62.6047303878596
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",5.66230083392214,-26.1225047406333,55.5617157578549
"Ventral_6-Posterior_junction_of_left_and_right_palatine",16.0728933243549,-33.2269176674707,48.564208769082
"Ventral_8-Tip_of_ventral_squamosal_projection",29.4686437428457,-26.663557505594,60.4107806011622
"Ventral_9-Anterior_point_of_external_auditory_meatus",38.9860512968471,-21.8761737656169,62.7038015324414
