"","V1","V2","V3"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-34.2489729469722,-15.6422793623472,35.0287512540494
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-43.7681495603487,-28.0566431600553,39.7217155349219
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",47.6971807074991,-52.5491877878002,30.032497300224
"Left_Lateral_11-Tip_of_the_jugular_process",62.4967336331829,-46.2448173397275,40.2637446375481
"Left_Lateral_14-Tip_of_the_postmandibular_process",-0.276257236571603,-40.0997010366758,18.5289389000088
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-40.8485451515868,-32.1579645152882,36.1822740779494
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-33.8772912131492,-35.5484555399958,37.8841757626751
"Left_Lateral_4-Posterior_end_of_molar_row",2.70780114125902,-38.0932115815059,41.5090599964539
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-12.8667726072976,-38.8058879930553,29.5348073914846
"Left_Lateral_6-Tip_of_the_postorbital_process",-0.84700490691007,-24.1921467589092,17.9314468301236
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",17.6487977071029,-30.0700275667983,38.1932324817327
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",30.7379088323653,-52.9537106416571,31.9059510083739
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",33.2598450192049,-41.7148926688653,47.5652343181934
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-43.9018767954936,-18.5067330826544,48.4530575884655
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",49.4957699682608,-18.2929928582605,68.3917511623691
"Right_Lateral_11-Tip_of_the_jugular_process",62.9351606645076,-27.6186940997191,60.815154084086
"Right_Lateral_14-Tip_of_the_postmandibular_process",1.48245892642406,-1.49266439133887,58.4911387796954
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-40.5451548469543,-16.3541202831064,52.8413782655937
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-34.0183977320408,-18.142421053487,55.6191830776521
"Right_Lateral_4-Posterior_end_of_molar_row",2.3009393585883,-23.7834444351822,57.0340185083898
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",-11.1596400323571,-10.6751661195228,58.6918570334883
"Right_Lateral_6-Tip_of_the_postorbital_process",0.580803465487066,0.425242590305224,43.2181263124058
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",17.1449899709509,-21.1386371472453,47.9946671127306
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",32.2675967913057,-18.0749738423637,70.8993936968778
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",33.323582081275,-34.5629757959647,57.4438602797549
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-43.6328260681715,-27.070834822794,49.6529246012496
"Ventral_10-Posterior_edge_of_the_jugular_foramen",60.5338873601016,-30.8005565379305,56.1086104592148
"Ventral_12-Anterior_point_of_the_foramen_magnum",64.7806521362416,-38.8093692589948,51.8202194145997
"Ventral_13-Posterior_point_of_incisive_foramen",-36.4647992293459,-27.0693230300231,45.1931701022924
"Ventral_14-Anterior_edge_of_P4",-16.5638840053777,-41.735758974477,41.8431708302512
"Ventral_15-Posterior_edge_of_P4",-5.12238105689527,-46.1597053889203,39.2314945108379
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",3.26725966951992,-39.6532209824378,40.8278520647731
"Ventral_18-Tip_of_ventral_squamosal_projection",34.8288539205884,-47.6874715262349,41.0608866231832
"Ventral_19-Anterior_point_of_external_auditory_meatus",43.4404750219111,-49.8615057605809,30.8976712933545
"Ventral_2-Posterior_point_of_incisive_foramen",-36.6074855066973,-24.1610654784635,48.6397683876882
"Ventral_20-Posterior_edge_of_the_jugular_foramen",59.9797864464225,-41.923216071571,41.9234689917736
"Ventral_3-Anterior_edge_of_P4",-16.0776390806389,-24.660399172545,61.5055730667918
"Ventral_4-Posterior_edge_of_P4",-4.07088225619269,-23.9150378249528,66.7649642515699
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",3.68700238780737,-25.2944116212859,58.5106793024911
"Ventral_6-Posterior_junction_of_left_and_right_palatine",18.5081581216185,-34.3154108307224,50.9702538997211
"Ventral_8-Tip_of_ventral_squamosal_projection",35.6002894111337,-28.8966667604586,64.638217228313
"Ventral_9-Anterior_point_of_external_auditory_meatus",45.1255123042922,-20.8461057057877,66.7613708395721
