"","V1","V2","V3"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-29.8804850065132,-18.478565251018,40.2674541323939
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-38.1291573567694,-29.7542882147545,42.212620940908
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",41.4343114642097,-48.3223859106119,33.1199324548938
"Left_Lateral_11-Tip_of_the_jugular_process",55.347952881985,-46.2924161365823,38.8912552308605
"Left_Lateral_14-Tip_of_the_postmandibular_process",1.11115795719577,-35.8364423060214,19.8246380337384
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-34.5297921676716,-31.8735678466979,38.439206455476
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-29.622205895103,-33.2563774603865,39.9636705674912
"Left_Lateral_4-Posterior_end_of_molar_row",4.09469049370661,-36.4888886602587,41.3565545467483
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-11.1369936756134,-36.2335788395753,33.067636148104
"Left_Lateral_6-Tip_of_the_postorbital_process",3.063482963675,-23.810007413458,24.0325064063368
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",15.6147660443075,-29.8847102438209,39.6883267717913
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",26.0895605249158,-47.5027706295408,32.8494847260529
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",29.6984462207473,-40.8164010347479,47.948217405439
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-38.0141891080849,-22.0484360668609,49.2487569620109
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",44.6005680314676,-23.1574704442513,64.632413255503
"Right_Lateral_11-Tip_of_the_jugular_process",56.2203811602246,-26.2762551058363,61.01043691306
"Right_Lateral_14-Tip_of_the_postmandibular_process",6.54249238502043,-15.8560310037217,58.0045386198868
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-33.175459986192,-19.3152991193949,51.1565447633138
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-28.6676117420826,-20.0022070570043,53.159009300834
"Right_Lateral_4-Posterior_end_of_molar_row",4.26007051773732,-23.8556074916534,54.5319219289844
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",-9.34046802476869,-14.8739462640803,56.0690793905271
"Right_Lateral_6-Tip_of_the_postorbital_process",5.03694051001059,-6.84522239828336,42.7491510533114
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",16.2515677181512,-22.7381259090616,47.6791889206074
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",28.369299576986,-17.9864382856396,64.8033262115364
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",30.4944430070833,-32.2559684154699,57.3048976399084
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-38.3607412836679,-28.0208764302298,48.2000323418007
"Ventral_10-Posterior_edge_of_the_jugular_foramen",54.7676025847057,-30.5809980403616,55.591678052455
"Ventral_12-Anterior_point_of_the_foramen_magnum",57.1311298538779,-38.2953019671427,52.5591555185073
"Ventral_13-Posterior_point_of_incisive_foramen",-32.4256368201344,-27.8566128417036,44.9678971194537
"Ventral_14-Anterior_edge_of_P4",-13.1375306504318,-39.2559378266107,42.1464076442316
"Ventral_15-Posterior_edge_of_P4",-2.48022631334699,-43.6776698458345,41.6823825906622
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",4.98621734052663,-37.964711074383,42.7054855705024
"Ventral_18-Tip_of_ventral_squamosal_projection",28.7895257580338,-44.3500251488009,41.6871035674311
"Ventral_19-Anterior_point_of_external_auditory_meatus",37.3645494606614,-46.8837379994038,35.9061979968289
"Ventral_2-Posterior_point_of_incisive_foramen",-32.5139010497545,-24.8872162910957,47.8540842792846
"Ventral_20-Posterior_edge_of_the_jugular_foramen",53.550765164651,-41.241707770257,44.5694430069899
"Ventral_3-Anterior_edge_of_P4",-13.0910058038564,-23.3548932418062,59.0676435234322
"Ventral_4-Posterior_edge_of_P4",-1.80387170404664,-23.2991523450887,62.3601033820188
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",5.13768902950361,-24.7556664553445,55.9934437598892
"Ventral_6-Posterior_junction_of_left_and_right_palatine",15.8993306356081,-32.22153431456,49.6013675371097
"Ventral_8-Tip_of_ventral_squamosal_projection",29.9024248984409,-25.6091649194096,60.6577488792523
"Ventral_9-Anterior_point_of_external_auditory_meatus",39.4833952186537,-21.1899521986371,62.9647677133575
