"","V1","V2","V3"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-34.6308314511702,-15.3828217328288,36.2899536415745
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-42.579070683873,-28.2292513963757,40.0154763749337
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",45.4096938150905,-53.8329955337919,30.9684346748186
"Left_Lateral_11-Tip_of_the_jugular_process",62.3337343389887,-47.6441246647406,38.9302119904884
"Left_Lateral_14-Tip_of_the_postmandibular_process",0.916966356711828,-35.9894938684253,16.378905471967
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-39.4360823331635,-32.4230916615151,35.2759087368189
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-32.5094723229394,-34.6991156389322,37.9949379306845
"Left_Lateral_4-Posterior_end_of_molar_row",2.44641337676786,-36.9518809414985,41.7518626394301
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-13.4933417151586,-36.9751553250782,28.8438913836817
"Left_Lateral_6-Tip_of_the_postorbital_process",1.89495474955291,-21.4912041443849,19.5577255914027
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",16.3443884000334,-28.7850428069804,39.2747643258676
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",28.9095372215191,-52.1638164842097,32.0767925013203
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",34.10041118348,-42.767285517071,48.3550819602891
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-42.9718228216039,-20.7691480112469,50.4717690683004
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",47.970561883944,-17.0303547348842,69.2317941337324
"Right_Lateral_11-Tip_of_the_jugular_process",63.1193995406176,-27.5217059195519,61.050866851606
"Right_Lateral_14-Tip_of_the_postmandibular_process",3.20713411168896,0.334411017747534,55.1402328000294
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-39.4894245323826,-17.132046973301,55.1826521434605
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-32.2313975789187,-20.0105289177424,56.7952326456624
"Right_Lateral_4-Posterior_end_of_molar_row",2.94548188749536,-25.0171491854515,56.0478474953429
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",-12.8292032821625,-11.559092029313,58.6909586800781
"Right_Lateral_6-Tip_of_the_postorbital_process",-0.346871631594955,-0.855115226183692,39.9497273841871
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",16.336238338039,-22.2795589989019,47.4233394664173
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",30.9603601587124,-16.8268858542849,68.4446560343532
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",34.5322484478911,-34.1509879239514,58.4582444971032
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-42.5693151023639,-27.9226755748934,48.3871253488479
"Ventral_10-Posterior_edge_of_the_jugular_foramen",59.99432650526,-31.2310023821644,55.8811430403252
"Ventral_12-Anterior_point_of_the_foramen_magnum",64.9828026802565,-39.8832935941532,51.5538002524711
"Ventral_13-Posterior_point_of_incisive_foramen",-35.7388792399705,-28.4196285172038,45.6136669087961
"Ventral_14-Anterior_edge_of_P4",-16.1832830806383,-40.9809496564196,41.4496698010552
"Ventral_15-Posterior_edge_of_P4",-4.66526768283588,-45.6667668137651,39.6045348976937
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",3.75914712262689,-39.3049551567851,42.6945666808583
"Ventral_18-Tip_of_ventral_squamosal_projection",32.3388191353579,-47.441915554978,41.3293373049669
"Ventral_19-Anterior_point_of_external_auditory_meatus",40.951334598088,-50.4146107342756,33.6089217054736
"Ventral_2-Posterior_point_of_incisive_foramen",-35.4392074532179,-25.3786957051691,49.0072122565652
"Ventral_20-Posterior_edge_of_the_jugular_foramen",59.8733742181056,-42.7228843472943,43.0814466797402
"Ventral_3-Anterior_edge_of_P4",-15.6221541348485,-25.2435708664586,61.2336207062163
"Ventral_4-Posterior_edge_of_P4",-3.72366528543768,-24.0308590024275,65.3479661794483
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",4.46882191889719,-26.1847914689902,57.8151799099399
"Ventral_6-Posterior_junction_of_left_and_right_palatine",19.372965446767,-33.9219289851331,50.7057128080401
"Ventral_8-Tip_of_ventral_squamosal_projection",33.127899177616,-27.135056403,64.0004744481217
"Ventral_9-Anterior_point_of_external_auditory_meatus",43.0957605328212,-21.1695389833922,66.6100639108154
