"","V1","V2","V3"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-30.6687721523613,-17.6819801503999,37.7533559624991
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-37.5939794081944,-28.592466875614,40.3909872990462
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",42.2381613090286,-49.486886597572,33.5803011023236
"Left_Lateral_11-Tip_of_the_jugular_process",57.0737616528371,-46.7176512878456,41.2439436404181
"Left_Lateral_14-Tip_of_the_postmandibular_process",1.55291949454939,-36.5471884499968,23.9400037801269
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-34.0808543959022,-31.047037499998,36.3131143053041
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-29.0906252032578,-33.3631129488105,38.0056481819267
"Left_Lateral_4-Posterior_end_of_molar_row",3.18315376651247,-36.5938238763295,40.3644145399465
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-11.6599866937109,-36.6466704270199,31.095857885493
"Left_Lateral_6-Tip_of_the_postorbital_process",3.08680058349079,-22.8011086703755,22.8719267656013
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",14.8259279232616,-29.8737106998267,39.131938898603
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",25.9539304574077,-47.0860953434626,31.0637625933403
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",29.735003989619,-41.605794411963,47.8209980933812
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-37.0460886052009,-22.388364244647,50.2243722933158
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",44.0553907617495,-19.6166127609752,65.2136283168417
"Right_Lateral_11-Tip_of_the_jugular_process",58.4214159824035,-28.3133910302033,60.6260910698645
"Right_Lateral_14-Tip_of_the_postmandibular_process",3.11144608294527,-6.87506753770829,55.8796266342798
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-33.2161889713546,-18.7857018556194,52.2462145639322
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-28.7758489609871,-20.1585272518942,54.6367064977205
"Right_Lateral_4-Posterior_end_of_molar_row",3.56796210664939,-24.8853665163425,55.0289633387022
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",-10.4793209943415,-14.7361883639722,57.1351489220114
"Right_Lateral_6-Tip_of_the_postorbital_process",3.27449280419141,-6.07818162466193,43.0529671144848
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",15.3304861610272,-23.3125644739102,47.9665138291394
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",28.0579148373587,-17.0079714953032,64.63398785145
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",29.9883951777205,-33.5390994179394,57.3439624581168
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-37.3268927285511,-28.2505512775097,49.5720927359656
"Ventral_10-Posterior_edge_of_the_jugular_foramen",55.9928984749839,-31.3597893776951,54.5388269954914
"Ventral_12-Anterior_point_of_the_foramen_magnum",58.9275021224489,-38.3550797330935,51.6172107793166
"Ventral_13-Posterior_point_of_incisive_foramen",-31.3576673793144,-28.3652238519234,46.2287169112164
"Ventral_14-Anterior_edge_of_P4",-14.3166374566433,-40.3101731246025,42.2971386963402
"Ventral_15-Posterior_edge_of_P4",-3.47430488229879,-44.3789074877991,40.77516698108
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",4.08778323717582,-38.2613048661414,42.7517367571971
"Ventral_18-Tip_of_ventral_squamosal_projection",28.0399111674656,-45.3432118288098,40.1543116452692
"Ventral_19-Anterior_point_of_external_auditory_meatus",38.0253451566494,-47.6059058015571,35.3974151817356
"Ventral_2-Posterior_point_of_incisive_foramen",-31.2099020215089,-25.9208871367411,49.1657544754127
"Ventral_20-Posterior_edge_of_the_jugular_foramen",55.5067150226078,-41.1140055437301,44.1900734238374
"Ventral_3-Anterior_edge_of_P4",-13.3647997792817,-24.2846202782067,60.5973216724439
"Ventral_4-Posterior_edge_of_P4",-2.1017361797353,-23.5058491635389,63.6627492109045
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",4.70632973037348,-25.3054875264699,56.7019497657084
"Ventral_6-Posterior_junction_of_left_and_right_palatine",17.02116957692,-33.2037057528261,50.04090809325
"Ventral_8-Tip_of_ventral_squamosal_projection",29.3968699549311,-25.7896959727604,62.1106881568939
"Ventral_9-Anterior_point_of_external_auditory_meatus",39.5354030923854,-22.1116036836052,63.1592138429926
