"","V1","V2","V3"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-29.2559357328283,-16.051959482808,38.1510682059187
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-37.0108810717892,-28.5814078635326,41.6095104678641
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",42.2422084721715,-48.43388753046,33.2595101621808
"Left_Lateral_11-Tip_of_the_jugular_process",55.8103377322983,-45.3821812339329,39.8975539356529
"Left_Lateral_14-Tip_of_the_postmandibular_process",3.58109045666709,-35.6898188903713,23.2464266049049
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-33.6068895704964,-31.4224381837952,38.8119417369942
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-28.453268842992,-33.6374137129403,40.2970968428778
"Left_Lateral_4-Posterior_end_of_molar_row",3.07899229571104,-37.6466366683111,41.7466295027552
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-10.7754632536709,-36.5258108907815,32.0862776348024
"Left_Lateral_6-Tip_of_the_postorbital_process",2.03484996662535,-22.7324012591823,24.7338920026985
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",14.9743725528077,-30.8799935664739,40.0290072768774
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",25.8064040489914,-47.568041445259,31.802238154602
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",29.8960126314382,-41.9145255786871,48.0421912430337
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-36.8446026106315,-20.2551258928187,49.2298346865457
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",43.2343339610218,-19.6888345808239,64.5533801769031
"Right_Lateral_11-Tip_of_the_jugular_process",56.4666035675966,-26.7902217469226,60.0332225504434
"Right_Lateral_14-Tip_of_the_postmandibular_process",5.28407491550836,-5.67030318159912,55.959423991274
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-32.8345974510355,-17.5110345128911,52.5704315777289
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-28.2200103718185,-20.6834609688504,53.2587780422336
"Right_Lateral_4-Posterior_end_of_molar_row",3.44559086994607,-25.121804524768,54.5728149634843
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",-9.5263403373717,-14.3158618049186,56.0652977540589
"Right_Lateral_6-Tip_of_the_postorbital_process",3.68305787810361,-7.17433856497472,42.7736987964971
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",15.0589722116114,-23.3422313769952,47.3808164571619
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",27.2913547402575,-18.1811550259751,64.3665206256021
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",29.8799327772074,-33.8625338220082,56.8063046615557
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-36.9761841321547,-28.2077513142955,48.532674000031
"Ventral_10-Posterior_edge_of_the_jugular_foramen",53.8517989552611,-30.6546392779039,55.5319543067902
"Ventral_12-Anterior_point_of_the_foramen_magnum",57.5481951701909,-37.5287411929442,51.7008767149673
"Ventral_13-Posterior_point_of_incisive_foramen",-31.2969084614218,-28.6764708919739,45.6123647273104
"Ventral_14-Anterior_edge_of_P4",-13.6730973181948,-40.1866285911015,42.2296152427634
"Ventral_15-Posterior_edge_of_P4",-3.56208740376052,-44.7515422905849,40.4178536200648
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",3.88142568816238,-39.6081237710943,42.1431706186896
"Ventral_18-Tip_of_ventral_squamosal_projection",28.5670883330955,-45.1504694145846,40.7897483648454
"Ventral_19-Anterior_point_of_external_auditory_meatus",37.8733312573128,-46.6834677723828,36.2746027194875
"Ventral_2-Posterior_point_of_incisive_foramen",-31.0568225799295,-26.1148090772794,48.7106465141371
"Ventral_20-Posterior_edge_of_the_jugular_foramen",53.4209339398246,-40.9965926145687,43.9099411491447
"Ventral_3-Anterior_edge_of_P4",-12.733065725385,-25.4622076230818,59.2630375410306
"Ventral_4-Posterior_edge_of_P4",-2.22152527446185,-24.8820062340629,62.8089033561733
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",4.64464247449629,-26.5896686179525,56.0852319008018
"Ventral_6-Posterior_junction_of_left_and_right_palatine",16.7599288317036,-34.0022301075964,49.7942416834428
"Ventral_8-Tip_of_ventral_squamosal_projection",29.4798640941292,-26.7691535266127,61.8613607394556
"Ventral_9-Anterior_point_of_external_auditory_meatus",39.1857671298515,-21.8786415913003,63.5756200091378
