"","V1","V2","V3"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-35.8956904208133,-15.6449928025362,36.3168845764273
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-45.3685160565185,-27.8698212622571,41.0977993541278
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",47.0540171391859,-52.141201578602,30.1337596874847
"Left_Lateral_11-Tip_of_the_jugular_process",63.6550936613867,-48.5914360129446,39.4161276269973
"Left_Lateral_14-Tip_of_the_postmandibular_process",1.74707608374901,-36.9947295951711,19.2601857064824
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-40.855983625773,-29.8168506499166,36.3689263737872
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-34.5173981900705,-33.4619817497837,37.4586371724455
"Left_Lateral_4-Posterior_end_of_molar_row",0.681045223306115,-38.0679479815865,41.6218656986503
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-14.1194042132444,-37.7897645448706,29.5839219649802
"Left_Lateral_6-Tip_of_the_postorbital_process",1.43588145745709,-22.1202959903926,19.9507966951331
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",16.1949698045212,-28.5875825905913,38.0049413547466
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",30.1526108525333,-50.9815100391607,30.8849577698929
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",35.1711666507877,-43.4989663530335,48.8669441914709
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-45.0573562271644,-21.9765581193075,49.4973857206288
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",49.987211247194,-18.4839490280338,68.9738777425738
"Right_Lateral_11-Tip_of_the_jugular_process",65.3545511149957,-27.5836791003549,62.4725661165405
"Right_Lateral_14-Tip_of_the_postmandibular_process",2.85736171740456,-2.35220385041706,56.6356368669526
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-40.0071886719412,-17.052890739438,51.237958862288
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-33.1584850230368,-18.5092595964302,55.4319525238374
"Right_Lateral_4-Posterior_end_of_molar_row",1.87821332933557,-24.3277063485181,56.4020048313522
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",-12.9990270153222,-12.3197414873751,57.8918515837251
"Right_Lateral_6-Tip_of_the_postorbital_process",0.0189037620424761,-1.52816106174311,41.6009010950193
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",16.8155451377441,-17.3497170939116,48.7781213867054
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",32.5721500635987,-16.6763805115076,67.8432191832707
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",35.8396259204746,-34.1987332295418,59.2651633652088
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-45.4934603735052,-28.0219214236171,48.6871156890169
"Ventral_10-Posterior_edge_of_the_jugular_foramen",62.9534143944284,-32.0289974239148,55.9584780396118
"Ventral_12-Anterior_point_of_the_foramen_magnum",66.8469010340598,-39.76118435586,50.9863078419997
"Ventral_13-Posterior_point_of_incisive_foramen",-38.1046430956365,-28.038466459913,45.4239995237613
"Ventral_14-Anterior_edge_of_P4",-18.145135316591,-42.1209348257939,41.7321125077188
"Ventral_15-Posterior_edge_of_P4",-6.31546337906867,-46.2562939088377,39.8889694095458
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",1.90969796662034,-40.0779949103798,42.7770066109817
"Ventral_18-Tip_of_ventral_squamosal_projection",34.6469563051887,-47.9699612032152,40.6897276248005
"Ventral_19-Anterior_point_of_external_auditory_meatus",43.1744558607894,-50.3719258281975,32.5528456061287
"Ventral_2-Posterior_point_of_incisive_foramen",-37.4429355969712,-25.5463440082099,48.4568696490503
"Ventral_20-Posterior_edge_of_the_jugular_foramen",62.0053155684374,-43.0610541674314,43.4990377718386
"Ventral_3-Anterior_edge_of_P4",-16.9061654789528,-23.7537974988233,60.749531755923
"Ventral_4-Posterior_edge_of_P4",-4.85742826781369,-23.7507520935243,65.1063469640052
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",3.06319672391205,-25.9781226333583,57.9629200520955
"Ventral_6-Posterior_junction_of_left_and_right_palatine",20.5645299139459,-35.0389352146505,51.1183822369287
"Ventral_8-Tip_of_ventral_squamosal_projection",36.2371337183671,-27.0193856743329,64.1402984378619
"Ventral_9-Anterior_point_of_external_auditory_meatus",45.3607411150068,-20.4844332719162,65.7993740909273
