"","V1","V2","V3"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-30.1302733745594,-17.0626446428791,37.9733009045037
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-37.5486221863246,-29.2258060535079,42.2480432329162
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",42.8426157738075,-49.0682648394213,34.6867964734017
"Left_Lateral_11-Tip_of_the_jugular_process",56.7625284812767,-45.0166455914599,39.8826960278239
"Left_Lateral_14-Tip_of_the_postmandibular_process",3.4844396237023,-35.3416129070825,22.9848116304569
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-33.9696275469203,-31.9119640423781,38.8274132913322
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-28.8327427972329,-34.1675792375751,40.1842520909273
"Left_Lateral_4-Posterior_end_of_molar_row",3.05800936182009,-36.8758112288583,42.3957388503048
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-11.5896467103735,-36.7683970739047,32.3702127262009
"Left_Lateral_6-Tip_of_the_postorbital_process",1.8978673432457,-22.3715432850353,23.7175196415258
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",14.3363031051152,-29.9902453010903,40.3154350101248
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",26.1022484778167,-46.4443972248155,32.48084418215
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",29.2576098818841,-41.2731019298771,48.7852548282203
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-37.4442848698146,-22.0893974929755,49.2495098827237
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",44.0275573323167,-21.862307832573,65.0648029622093
"Right_Lateral_11-Tip_of_the_jugular_process",57.8622414977796,-27.8733892744994,59.7442011599578
"Right_Lateral_14-Tip_of_the_postmandibular_process",5.39810944894708,-6.28796900259803,55.2079969534416
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-33.0539741174758,-19.2820291326655,51.3450378873024
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-28.1160801688055,-20.2964256746942,53.6475939716323
"Right_Lateral_4-Posterior_end_of_molar_row",3.91180818769766,-25.564509879848,54.1933980999539
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",-9.87278662323374,-14.0768669262501,56.4949286065664
"Right_Lateral_6-Tip_of_the_postorbital_process",3.60518807234653,-4.68915856857894,42.3953434363163
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",14.4829956757573,-22.9547761323649,47.5536539662445
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",27.960012971841,-18.8210675008921,64.2571703229464
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",30.0167231995565,-33.9150113606103,56.2814237473363
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-37.0689417514937,-28.1832385731955,48.6781887424761
"Ventral_10-Posterior_edge_of_the_jugular_foramen",54.8777871029586,-30.623155147114,55.3524517369323
"Ventral_12-Anterior_point_of_the_foramen_magnum",58.9418428341701,-38.376129425242,52.5124128804084
"Ventral_13-Posterior_point_of_incisive_foramen",-31.1052489457235,-28.7201365512437,45.3708180644907
"Ventral_14-Anterior_edge_of_P4",-14.5389970712613,-39.946819432557,41.1831487008259
"Ventral_15-Posterior_edge_of_P4",-4.13792859558319,-44.0828226734712,40.5353467554893
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",3.65943259733948,-38.2217069655483,42.1381024864042
"Ventral_18-Tip_of_ventral_squamosal_projection",27.941790124937,-44.2958415700979,41.0488145084878
"Ventral_19-Anterior_point_of_external_auditory_meatus",38.2675804993661,-47.7034412487799,36.1716996980452
"Ventral_2-Posterior_point_of_incisive_foramen",-30.5770807274094,-26.0219854628413,48.5171453802481
"Ventral_20-Posterior_edge_of_the_jugular_foramen",53.8667642829277,-40.933603831514,43.8659994857463
"Ventral_3-Anterior_edge_of_P4",-12.9817556404687,-24.3657583314057,60.0192889762089
"Ventral_4-Posterior_edge_of_P4",-2.30875606835239,-23.4899177487766,62.9283096200199
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",4.98642320514842,-25.5644622173545,56.4301386851882
"Ventral_6-Posterior_junction_of_left_and_right_palatine",15.8676670813054,-33.6748304060325,49.7972168774544
"Ventral_8-Tip_of_ventral_squamosal_projection",29.1960786308345,-26.8655500989921,60.8187075429953
"Ventral_9-Anterior_point_of_external_auditory_meatus",39.5986072151839,-22.9062443987995,62.8705412349845
