"","V1","V2","V3"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-30.8954575565357,-17.4184430208146,38.8657374620407
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-37.7147472278905,-29.2777029032225,40.7348845105791
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",41.9059352994801,-49.8527426969786,32.4948357913764
"Left_Lateral_11-Tip_of_the_jugular_process",56.2245143195811,-45.2692092870752,41.6956059882139
"Left_Lateral_14-Tip_of_the_postmandibular_process",3.77357030679513,-35.6904357718749,22.4240350473938
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-34.3880534676823,-32.2696999471148,37.6516301480473
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-29.2378766464016,-33.6962829425423,39.5963417839787
"Left_Lateral_4-Posterior_end_of_molar_row",2.85438809786236,-37.5195350485788,41.0459171853431
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-11.4047485734133,-36.9311367943651,31.5376334953637
"Left_Lateral_6-Tip_of_the_postorbital_process",2.91650194536781,-22.0039421632629,23.9370653808558
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",14.209280064851,-28.7622117447819,40.6742538310978
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",25.564534256832,-47.9180858951775,32.6186734443169
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",28.7973367214185,-40.9241764098715,48.5256073341116
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-36.8219348299754,-21.4194846859156,50.3453768606419
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",43.8649126591348,-19.1814016458561,65.3023065627138
"Right_Lateral_11-Tip_of_the_jugular_process",57.4060277036546,-27.8656662397615,61.2859971890283
"Right_Lateral_14-Tip_of_the_postmandibular_process",5.92539575563432,-4.90299503004889,56.1913001557982
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-33.0101819273475,-18.8775928766371,53.5242552440152
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-27.9112700292645,-21.3277799796368,54.2582748730599
"Right_Lateral_4-Posterior_end_of_molar_row",4.10915913120316,-25.1881182404767,54.9460530622389
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",-9.98531186266497,-13.7789023445004,57.2265665919205
"Right_Lateral_6-Tip_of_the_postorbital_process",3.37209644881033,-5.971572494512,42.7299214453295
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",13.8915823404761,-22.972907211236,46.6519923830278
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",27.4396301896851,-18.4072148162424,64.0819666833841
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",30.0588683248003,-33.9470241020232,56.0459512083868
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-37.1507483687689,-28.3756074661334,48.5556190873534
"Ventral_10-Posterior_edge_of_the_jugular_foramen",55.054445550131,-30.9066968195036,55.5482201480332
"Ventral_12-Anterior_point_of_the_foramen_magnum",58.5595913558316,-38.9948766055294,52.2218122555502
"Ventral_13-Posterior_point_of_incisive_foramen",-30.9669734192959,-28.2275087436218,45.4085863054246
"Ventral_14-Anterior_edge_of_P4",-13.8493595552855,-40.7559621467094,41.5658216084164
"Ventral_15-Posterior_edge_of_P4",-3.05933230954307,-44.6654260591399,39.544728779078
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",4.04265987551838,-38.9797352017135,42.0910858068836
"Ventral_18-Tip_of_ventral_squamosal_projection",27.8980521282888,-45.6999583620209,41.5415193177849
"Ventral_19-Anterior_point_of_external_auditory_meatus",37.6540444123674,-47.4007466546758,34.8797585639999
"Ventral_2-Posterior_point_of_incisive_foramen",-31.0822101651453,-25.5559457145971,48.4895642000285
"Ventral_20-Posterior_edge_of_the_jugular_foramen",54.4530208948898,-41.5998639556855,44.1214941785284
"Ventral_3-Anterior_edge_of_P4",-12.6870629846805,-24.2937421127806,59.7136855539279
"Ventral_4-Posterior_edge_of_P4",-1.53726776210432,-23.6938960809853,62.9749958637883
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",5.10333609809537,-25.3314483925653,56.6460576990024
"Ventral_6-Posterior_junction_of_left_and_right_palatine",16.4402203960252,-33.4894134865395,49.026480402341
"Ventral_8-Tip_of_ventral_squamosal_projection",29.3887185231248,-26.8618580624355,60.9895817234314
"Ventral_9-Anterior_point_of_external_auditory_meatus",39.7281987001897,-20.9996160622571,62.8145161070887
