"","V1","V2","V3"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-28.20441824036,-17.5746422459816,39.2333969815532
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-35.0185245063939,-28.6190301170977,41.3455706890222
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",40.305414061406,-48.7254209170166,33.8030499563589
"Left_Lateral_11-Tip_of_the_jugular_process",53.7059956346684,-45.5084778242507,39.7874351494758
"Left_Lateral_14-Tip_of_the_postmandibular_process",3.53664572891852,-35.4174686343205,24.3776083742661
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-31.595114964465,-30.6234178172377,37.6233489682685
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-27.0108836317208,-33.084236960739,38.9501882523401
"Left_Lateral_4-Posterior_end_of_molar_row",3.81501939699801,-37.4071563282081,42.626223065026
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-9.97554974491431,-36.3105415202973,32.9780815528689
"Left_Lateral_6-Tip_of_the_postorbital_process",3.35517847318964,-22.3532019235184,26.4815025580045
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",14.3617234039323,-30.9705461186006,41.2572874637282
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",23.4197601870039,-47.7760244057631,31.9276729658554
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",29.0111515497989,-41.5237945719306,47.9627899203091
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-34.7115618575114,-22.3574144589797,49.8303083054726
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",41.7489418288209,-20.7337102158192,63.4187785536798
"Right_Lateral_11-Tip_of_the_jugular_process",54.3223268733418,-26.6037213013459,59.9690312204981
"Right_Lateral_14-Tip_of_the_postmandibular_process",4.97019919412014,-6.87243678795353,55.0544184922275
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-30.9674330742183,-19.5726730983691,51.6053033722036
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-26.0884020504159,-20.5211274372566,54.1139488724738
"Right_Lateral_4-Posterior_end_of_molar_row",4.82261325859079,-26.0425075711676,55.6372910909322
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",-8.36126479195395,-15.5434383296583,56.4582420534247
"Right_Lateral_6-Tip_of_the_postorbital_process",3.55635146395151,-7.84475004801124,42.7302413395285
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",14.5432490205384,-24.5744874853416,48.2935998335326
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",25.0723749526809,-17.4455746465428,63.9736184862853
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",29.695634438638,-33.1142012301455,57.0224403231428
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-35.5476711392648,-27.9463356227515,48.3639163568343
"Ventral_10-Posterior_edge_of_the_jugular_foramen",52.6436427004964,-30.0607363421516,54.7518263603321
"Ventral_12-Anterior_point_of_the_foramen_magnum",56.5402799811615,-36.7262290859685,50.8645787799533
"Ventral_13-Posterior_point_of_incisive_foramen",-29.4122723373894,-28.0471055255055,44.9325229741093
"Ventral_14-Anterior_edge_of_P4",-12.9213123771153,-40.3623835955514,42.0946418305756
"Ventral_15-Posterior_edge_of_P4",-2.76936975824585,-44.5722363045648,40.7471414093813
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",4.48132362814366,-38.8770234822148,42.2642628603352
"Ventral_18-Tip_of_ventral_squamosal_projection",26.7953923381108,-45.2207869452366,40.7085636147428
"Ventral_19-Anterior_point_of_external_auditory_meatus",35.8694221283013,-46.3087008141587,36.2189114021934
"Ventral_2-Posterior_point_of_incisive_foramen",-29.0247589776378,-25.3830568455351,47.8805901845976
"Ventral_20-Posterior_edge_of_the_jugular_foramen",52.3514869433284,-40.2917579994773,43.363889953611
"Ventral_3-Anterior_edge_of_P4",-11.7667320726334,-24.6271920539278,59.1203507683181
"Ventral_4-Posterior_edge_of_P4",-1.50204870669972,-24.204922668655,62.8412041608107
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",5.48214250939364,-26.3894122845319,56.4722156554724
"Ventral_6-Posterior_junction_of_left_and_right_palatine",14.7442510356426,-32.6199496018154,48.7317814463676
"Ventral_8-Tip_of_ventral_squamosal_projection",27.6794001438465,-26.8415256364639,62.076134866577
"Ventral_9-Anterior_point_of_external_auditory_meatus",36.980882169966,-21.6072094153381,62.6318007982345
