"","V1","V2","V3"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-35.9387737968206,-14.7854552501904,37.3392439431428
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-45.9114930227505,-27.8349180800334,39.1452379235585
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",48.2358622184002,-52.0780226732278,31.5645448213238
"Left_Lateral_11-Tip_of_the_jugular_process",64.7056331661026,-47.3684009513063,37.8159868005048
"Left_Lateral_14-Tip_of_the_postmandibular_process",3.21720258051766,-32.4271090843677,19.9652839340177
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-40.7938778707718,-30.3034211318046,35.172322174753
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-34.8066797142145,-33.7614559052473,37.3225399365606
"Left_Lateral_4-Posterior_end_of_molar_row",0.836181119672217,-38.39568847653,42.6162465322016
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-14.1711797868192,-37.9101914317038,29.9406289412501
"Left_Lateral_6-Tip_of_the_postorbital_process",3.17791141081901,-21.9361252845318,20.838145264029
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",15.2784671652492,-29.8885084006242,38.724820205594
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",31.1519152275719,-53.2679870526626,32.5030245168621
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",34.362412811432,-43.6329219822285,49.9705757377643
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-45.3728880174702,-20.1343608118972,49.5617212696952
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",49.830769632639,-19.7774293071874,66.6742597402379
"Right_Lateral_11-Tip_of_the_jugular_process",64.6454461861162,-25.8092109059047,61.0064625080829
"Right_Lateral_14-Tip_of_the_postmandibular_process",4.38987442459976,-3.60498410350263,56.6637069619409
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-39.6565913278225,-16.0142410009351,51.9039960588586
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-33.5615336683929,-18.4981403016705,54.7787998443811
"Right_Lateral_4-Posterior_end_of_molar_row",1.69028135001445,-25.4815080306839,56.9198167424408
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",-13.0206963170889,-12.0776099197309,58.3052324174658
"Right_Lateral_6-Tip_of_the_postorbital_process",3.05486699757338,-3.38197565632673,40.7879797562755
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",15.6744040988996,-21.4784751918329,47.0860713921903
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",33.3309431976144,-19.0230606700355,68.8056440022798
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",35.092355368055,-35.928506501106,58.0202822528225
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-45.6398969099474,-27.5801534591643,48.5728906033792
"Ventral_10-Posterior_edge_of_the_jugular_foramen",62.6323360162354,-29.0997332765157,54.3053257296689
"Ventral_12-Anterior_point_of_the_foramen_magnum",66.4027860430556,-36.9032147869533,50.3944862049467
"Ventral_13-Posterior_point_of_incisive_foramen",-38.9264230242451,-26.9892649139814,45.1123517685023
"Ventral_14-Anterior_edge_of_P4",-18.3711278335823,-40.9906358090263,42.5894041543217
"Ventral_15-Posterior_edge_of_P4",-6.72471521250574,-46.5556446359827,41.9511401708601
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",2.23906473444624,-40.8766656571686,43.855125319096
"Ventral_18-Tip_of_ventral_squamosal_projection",35.2184490005756,-49.0065307549626,42.8726090411335
"Ventral_19-Anterior_point_of_external_auditory_meatus",44.103036161659,-49.7775865239582,33.7283359721824
"Ventral_2-Posterior_point_of_incisive_foramen",-38.9953785021495,-24.5609161490604,47.3576806856087
"Ventral_20-Posterior_edge_of_the_jugular_foramen",62.364141280181,-40.9399605762571,41.9750900611196
"Ventral_3-Anterior_edge_of_P4",-17.6379349857172,-24.0245411198731,60.3287995161591
"Ventral_4-Posterior_edge_of_P4",-5.52796196223914,-24.2257731576669,65.3148955469106
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",2.88382124201307,-27.1923707122855,58.7678935139999
"Ventral_6-Posterior_junction_of_left_and_right_palatine",17.8961892893838,-34.1225040658918,50.6357268155407
"Ventral_8-Tip_of_ventral_squamosal_projection",36.3704584065536,-28.7489165970087,63.4058121926628
"Ventral_9-Anterior_point_of_external_auditory_meatus",45.2058276372071,-20.8124459183724,65.925570288599
