"","X","Y","Z"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-43.4020270931888,-15.7968106275493,33.3242655343975
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-52.5923173374095,-27.9156987188025,38.8616800712044
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",41.0344371147378,-51.4552475163705,28.2955513456335
"Left_Lateral_11-Tip_of_the_jugular_process",56.4982623297147,-49.103283809865,33.7533558691097
"Left_Lateral_14-Tip_of_the_postmandibular_process",-7.39325107245745,-36.3388375862573,17.1007201378973
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-47.7599730907198,-30.2744055067135,33.3661151637556
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-41.9169838963078,-33.7856564032313,35.7693290571953
"Left_Lateral_4-Posterior_end_of_molar_row",-6.34383590533136,-36.8955827129937,38.8206632426943
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-21.7612364234982,-36.841966933069,27.7510662601225
"Left_Lateral_6-Tip_of_the_postorbital_process",-6.12972646145028,-19.1157333909889,17.3568233134664
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",8.37577398439984,-28.8114180417806,35.455716304769
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",22.7589995830767,-51.4919307221844,25.8757095194744
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",26.6378443186345,-43.3926753739493,45.0898666313813
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-51.9881073101232,-21.2148746178243,46.6233622071241
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",44.4661679366985,-18.2150601689277,60.2514782479306
"Right_Lateral_11-Tip_of_the_jugular_process",60.1507718297185,-26.7310609711023,55.6361266794076
"Right_Lateral_14-Tip_of_the_postmandibular_process",-3.81550303559468,-2.6980276273877,51.6715356607803
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-46.9977127799072,-16.9455973254294,48.5247598612004
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-41.3200433950249,-18.9627411554739,52.1779433384771
"Right_Lateral_4-Posterior_end_of_molar_row",-4.77230081578303,-23.193187711094,51.250634152803
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",-19.7245568619796,-12.1122469461957,53.5925398209622
"Right_Lateral_6-Tip_of_the_postorbital_process",-5.90386872446189,-1.36469904282066,35.4086999521968
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",9.44598982331141,-20.7564819592871,42.1453836389741
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",27.8122236365197,-14.6920777885236,62.2825043975937
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",28.8876693105269,-33.0812075745389,53.7610681884074
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-52.4124388266063,-27.7085383413824,46.4381054792477
"Ventral_10-Posterior_edge_of_the_jugular_foramen",56.7320032526125,-30.8982503514386,50.3769147980502
"Ventral_12-Anterior_point_of_the_foramen_magnum",59.6614179042787,-39.6360924886977,46.0792651702594
"Ventral_13-Posterior_point_of_incisive_foramen",-44.5847619767464,-28.2988229734132,42.6905390346119
"Ventral_14-Anterior_edge_of_P4",-24.7821047151327,-41.5867464978311,40.4602047381702
"Ventral_15-Posterior_edge_of_P4",-13.4085422521818,-45.9564001854146,38.0669290284501
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",-4.92196182710914,-39.4062985337636,39.2593881821651
"Ventral_18-Tip_of_ventral_squamosal_projection",27.6964995885829,-48.2597039363171,37.1994503630715
"Ventral_19-Anterior_point_of_external_auditory_meatus",36.006870654226,-51.3008725072979,29.0855457667351
"Ventral_2-Posterior_point_of_incisive_foramen",-44.0664407697026,-24.9628347243928,45.2241015454788
"Ventral_20-Posterior_edge_of_the_jugular_foramen",54.5778484300673,-43.834370421169,37.6815155279405
"Ventral_3-Anterior_edge_of_P4",-23.1186839429012,-23.7275855683771,57.8148092906726
"Ventral_4-Posterior_edge_of_P4",-11.0517590877802,-22.0227421321819,60.4707897625087
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",-3.48386894281562,-24.1119630454279,52.5032400988554
"Ventral_6-Posterior_junction_of_left_and_right_palatine",12.7191801924796,-33.2579741048872,46.2037999435211
"Ventral_8-Tip_of_ventral_squamosal_projection",30.3942140312569,-25.342247251655,59.3054112110417
"Ventral_9-Anterior_point_of_external_auditory_meatus",39.7952892224275,-19.4781557565466,60.3784067271877
