"","X","Y","Z"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",65.0322715706322,-34.5965306001641,13.4854141956056
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",75.7703843776695,-40.0880126441342,23.3436236501122
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",-2.09636549821333,-15.3451223564147,66.6505398302988
"Left_Lateral_11-Tip_of_the_jugular_process",-19.7391074903326,-20.3002345054759,67.7440954253736
"Left_Lateral_14-Tip_of_the_postmandibular_process",36.0980667854678,-11.0662769117648,42.273729838775
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",73.1355328787528,-34.7776574800959,26.9776348816109
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",67.714459446933,-35.5201854528194,31.3047348955299
"Left_Lateral_4-Posterior_end_of_molar_row",34.2185239755055,-32.4426285964355,43.898314691372
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",50.7813233355731,-24.243871445607,40.0934905417961
"Left_Lateral_6-Tip_of_the_postorbital_process",33.5016289938951,-10.2182771143801,27.4637638563657
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",19.1447254342846,-26.0158662653565,39.0740936527568
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",13.1889446080813,-17.2872018336673,62.3989371794157
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",3.55010275458361,-33.9184371077722,54.9909135927705
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",71.3098429061339,-49.4305708961402,15.457422988786
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",-20.1201178050702,-45.6704745750005,33.8151098026143
"Right_Lateral_11-Tip_of_the_jugular_process",-31.7653432088328,-39.150695811502,45.490108177827
"Right_Lateral_14-Tip_of_the_postmandibular_process",18.4623106512972,-43.6386025661527,10.5949438965792
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",65.4400023592944,-50.515258024112,13.284340149265
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",59.0040459883925,-51.6866690667246,16.5992195915296
"Right_Lateral_4-Posterior_end_of_molar_row",26.9026041005555,-46.1963384891142,30.2261792908239
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",36.9740114639106,-49.3233663571351,14.9447089853464
"Right_Lateral_6-Tip_of_the_postorbital_process",24.9104858332106,-28.6059449053818,8.89709535349365
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",15.3587178581684,-33.7058909092843,31.490419310988
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",-4.11108354393989,-48.2324542713671,29.9937006143408
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",-1.28474662111903,-42.3672492631316,45.9757918430619
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",73.9212839284637,-47.3887047405754,22.3622747175505
"Ventral_10-Posterior_edge_of_the_jugular_foramen",-26.9499113297398,-33.6349515682579,48.9487244170302
"Ventral_12-Anterior_point_of_the_foramen_magnum",-27.835127496692,-29.3605356101731,58.25552148115
"Ventral_13-Posterior_point_of_incisive_foramen",67.4266890708568,-43.3281284914736,25.0500467747674
"Ventral_14-Anterior_edge_of_P4",51.8035460665966,-37.0782462390048,41.9899317529762
"Ventral_15-Posterior_edge_of_P4",42.4984220866925,-34.351479931092,50.2090244570557
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",32.5911573726487,-34.1721409535398,46.0429089745432
"Ventral_18-Tip_of_ventral_squamosal_projection",6.05794937660402,-26.4060444034043,60.8352044265372
"Ventral_19-Anterior_point_of_external_auditory_meatus",1.25031893398812,-17.3749283126337,64.9162064196933
"Ventral_2-Posterior_point_of_incisive_foramen",65.8968838667741,-46.1146327630636,22.2055301092331
"Ventral_20-Posterior_edge_of_the_jugular_foramen",-20.6040963434046,-22.9134293709902,60.8839833962466
"Ventral_3-Anterior_edge_of_P4",42.890068947928,-52.7666000787902,25.3469439296137
"Ventral_4-Posterior_edge_of_P4",30.4907580122181,-54.853042960052,27.6283881133399
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",25.72029316775,-46.3323016563458,32.29808939004
"Ventral_6-Posterior_junction_of_left_and_right_palatine",14.6417222295181,-36.7608597704701,43.3273048077382
"Ventral_8-Tip_of_ventral_squamosal_projection",-4.86142857728371,-45.8602917178756,39.5103884586926
"Ventral_9-Anterior_point_of_external_auditory_meatus",-15.4923235925143,-47.2387559535288,34.2814723319264
