"","X","Y","Z"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-19.235897764032,-35.2087311055608,9.25984746399444
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-27.8858067094883,-45.4755954840517,14.3258391941409
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",50.3197386401739,-73.1642708494356,3.99336246562699
"Left_Lateral_11-Tip_of_the_jugular_process",65.7926720279833,-69.369504891336,10.6540021471515
"Left_Lateral_14-Tip_of_the_postmandibular_process",10.1559455711975,-58.1550990390794,-6.95115270742694
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-25.568709011624,-48.9109225196122,11.7842953809902
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-20.6299577914261,-51.0938469041934,13.4180725575986
"Left_Lateral_4-Posterior_end_of_molar_row",12.5374009539804,-56.4468211349586,13.3158144427381
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-3.037114746729,-56.2723268601984,4.94591331417757
"Left_Lateral_6-Tip_of_the_postorbital_process",10.315709904359,-43.7785385844004,-7.40374187125716
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",24.7173563249252,-50.8748147909079,9.77001616374855
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",33.647571006069,-71.928835690197,3.6744725117743
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",39.4513261013653,-61.7637549052777,19.9520414359122
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-26.4973924515173,-37.1121092546541,21.727817717701
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",56.0968488628479,-38.1123835874134,32.7582354867457
"Right_Lateral_11-Tip_of_the_jugular_process",69.387989031451,-48.3204024869563,28.4074240569798
"Right_Lateral_14-Tip_of_the_postmandibular_process",15.9368074358758,-24.3453288230764,23.5198843386119
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-22.9136547319624,-33.9054899665025,24.3089957785565
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-17.9896184659256,-35.0157150004899,26.5087821903204
"Right_Lateral_4-Posterior_end_of_molar_row",15.1495576382804,-41.8572677691193,25.2446460171544
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",2.07659994288675,-29.2233450520002,25.763762672827
"Right_Lateral_6-Tip_of_the_postorbital_process",14.032685943148,-23.059638877086,8.68922542834095
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",25.9650727522143,-42.4801282889716,16.9938783873491
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",40.2006834815756,-35.1107758902863,33.0347735637899
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",40.9632087026374,-52.660832547638,27.4991618377795
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-27.0611205223498,-43.0455092428277,21.4009219757489
"Ventral_10-Posterior_edge_of_the_jugular_foramen",66.5396809895181,-51.5502444673656,23.8158773056933
"Ventral_12-Anterior_point_of_the_foramen_magnum",68.7416275795893,-59.8551598588219,20.3696273433167
"Ventral_13-Posterior_point_of_incisive_foramen",-20.8564610431004,-44.0443329611982,18.4234770973516
"Ventral_14-Anterior_edge_of_P4",-4.56249611475157,-58.1143396059598,15.0556652878787
"Ventral_15-Posterior_edge_of_P4",5.43319326216834,-63.069951625081,14.6602885910066
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",13.4546487700542,-57.9174364708182,13.9851919951455
"Ventral_18-Tip_of_ventral_squamosal_projection",37.4800731301345,-66.8025783708594,12.8971963913529
"Ventral_19-Anterior_point_of_external_auditory_meatus",46.0388820501826,-71.483736634748,6.79262541112436
"Ventral_2-Posterior_point_of_incisive_foramen",-20.4727142836222,-41.2264934811926,20.7572095530085
"Ventral_20-Posterior_edge_of_the_jugular_foramen",64.5299914631288,-63.7429649271977,13.774117656586
"Ventral_3-Anterior_edge_of_P4",-0.779016850651452,-39.1628730738423,30.9970919149435
"Ventral_4-Posterior_edge_of_P4",9.97204657839437,-38.7636067766822,32.7227195181618
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",16.1786745529752,-41.9805588832432,25.2798569984697
"Ventral_6-Posterior_junction_of_left_and_right_palatine",26.9791195578436,-52.148836733089,20.2681262958636
"Ventral_8-Tip_of_ventral_squamosal_projection",41.3920725837667,-44.4362583618503,30.3310738915458
"Ventral_9-Anterior_point_of_external_auditory_meatus",51.9715405681,-38.8539438914439,32.3798201169396
