"","X","Y","Z"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",65.6948952368779,-33.2458104316481,15.0840679689579
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",75.7597394511785,-40.2329049007544,25.1382158578956
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",-2.55047778009697,-15.3829365567672,68.861631086994
"Left_Lateral_11-Tip_of_the_jugular_process",-19.8677356227313,-16.9153519096486,67.7849211396602
"Left_Lateral_14-Tip_of_the_postmandibular_process",42.6217943392709,-9.33708181730515,46.8460432443188
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",73.5030991285419,-36.13745840025,29.2795205316872
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",67.7325295682954,-36.1805863967839,34.6156842729817
"Left_Lateral_4-Posterior_end_of_molar_row",35.6891963458963,-30.8711656960478,48.0203967130888
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",52.8194267515802,-25.7766096761919,43.3671794944399
"Left_Lateral_6-Tip_of_the_postorbital_process",37.2654584334137,-11.9197330918342,32.1032366215497
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",20.5090196777214,-26.8762458824097,42.7448317420432
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",13.5091703957158,-18.5220482498699,65.704829863019
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",3.76086318210366,-32.8827241651087,58.3019785089729
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",72.1179642647102,-47.7814697241106,16.7516728066349
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",-17.6553709581632,-43.7810387946045,36.0894264422956
"Right_Lateral_11-Tip_of_the_jugular_process",-29.9839889019392,-36.0413428848157,45.7843837074285
"Right_Lateral_14-Tip_of_the_postmandibular_process",22.351355669174,-42.5782444413808,13.9508304414378
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",66.3770961147687,-47.7574627878206,14.6482204968753
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",59.6720688327691,-49.7271289858181,18.206116359155
"Right_Lateral_4-Posterior_end_of_molar_row",27.598666745935,-45.2272018378326,31.666527831632
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",39.7095263522394,-48.4796741824678,16.8535723706208
"Right_Lateral_6-Tip_of_the_postorbital_process",27.559551103719,-29.3972724314574,12.3167104686387
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",17.517706492053,-33.690693326085,34.0033566391743
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",-2.84257889089058,-48.9892552749946,30.3487610637742
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",-0.292570853302445,-41.439664364815,47.6387110154252
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",73.6169266741203,-47.3734976407352,24.3986702229459
"Ventral_10-Posterior_edge_of_the_jugular_foramen",-25.0775643984755,-31.4035630647836,49.5033968039732
"Ventral_12-Anterior_point_of_the_foramen_magnum",-26.4619096830234,-27.1821072317377,59.1186080253811
"Ventral_13-Posterior_point_of_incisive_foramen",68.419118809567,-43.0706006426224,27.0828138425247
"Ventral_14-Anterior_edge_of_P4",52.6454431499815,-37.9437983605885,45.3340447800982
"Ventral_15-Posterior_edge_of_P4",43.0435694826292,-34.1747172691837,53.4652697597621
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",33.1039911684464,-33.205138157595,47.9606550298515
"Ventral_18-Tip_of_ventral_squamosal_projection",6.2586631918161,-27.0468566841344,61.4158515788809
"Ventral_19-Anterior_point_of_external_auditory_meatus",-0.0142889894348306,-17.4891569844246,65.6875466105822
"Ventral_2-Posterior_point_of_incisive_foramen",66.7408005180376,-45.9476956503623,23.7664641227085
"Ventral_20-Posterior_edge_of_the_jugular_foramen",-19.8285845944388,-19.8647289738182,60.8740675514474
"Ventral_3-Anterior_edge_of_P4",43.7163475267297,-52.9770066604777,28.1582107628515
"Ventral_4-Posterior_edge_of_P4",31.4036090991853,-54.9233285640929,29.8609155383302
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",25.7219863094001,-46.3689446263322,34.0198222653223
"Ventral_6-Posterior_junction_of_left_and_right_palatine",17.5384666652464,-37.7824526300015,45.3106079185063
"Ventral_8-Tip_of_ventral_squamosal_projection",-2.88300839423684,-45.293736354389,41.4599252166024
"Ventral_9-Anterior_point_of_external_auditory_meatus",-13.3986983589675,-43.9551450514397,37.0323605484773
