"","X","Y","Z"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-31.441557769531,-19.25650883982,38.8101537747413
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-38.6071969762992,-30.6306849219281,42.2416791974578
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",40.5536472247556,-48.4442999587191,32.4262666390177
"Left_Lateral_11-Tip_of_the_jugular_process",54.4481885357885,-46.2499298815104,38.6634794489317
"Left_Lateral_14-Tip_of_the_postmandibular_process",3.21117644262588,-34.0459760413537,23.2284376227575
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-34.8698994494012,-32.6743753670177,38.9006608487888
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-30.1605534936875,-34.545598857844,39.8402462057412
"Left_Lateral_4-Posterior_end_of_molar_row",1.91739053198331,-37.5232372457299,40.5390346593237
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-11.6305099199321,-37.4808952094767,32.580152123885
"Left_Lateral_6-Tip_of_the_postorbital_process",0.945771928737003,-24.0538057223858,23.4471880267988
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",15.0763553810292,-30.4707747903786,39.7385897526878
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",24.3250366523854,-46.9747649607752,30.4751798413654
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",28.48358454632,-41.559171240787,46.618708276286
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-38.3357425870326,-23.8890422364244,49.2970855492892
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",42.1810304298049,-20.7882859113163,63.2886801498455
"Right_Lateral_11-Tip_of_the_jugular_process",55.5149511522682,-28.1407993468347,59.2509585748336
"Right_Lateral_14-Tip_of_the_postmandibular_process",4.59318662046834,-7.81067898327391,54.5165570314937
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-34.9079287413572,-21.3862745722591,51.3155241757665
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-30.0077896949689,-22.4591137547148,52.9986945817592
"Right_Lateral_4-Posterior_end_of_molar_row",2.10162733768144,-25.8930327129965,54.3098398138159
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",-11.0136054075733,-15.7240958073637,56.0295462027631
"Right_Lateral_6-Tip_of_the_postorbital_process",2.3316280963673,-6.83721998387606,41.7385274576443
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",15.3685789993034,-24.182667144722,46.5540858139535
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",26.3948867741378,-18.4935726101746,63.1086067480817
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",29.007419616522,-33.8803269158991,55.4650194674133
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-38.2642822349382,-28.8323998713812,46.9157091418695
"Ventral_10-Posterior_edge_of_the_jugular_foramen",52.5680887700038,-31.3135805809579,53.9816304439551
"Ventral_12-Anterior_point_of_the_foramen_magnum",56.3446219980226,-38.4888765948413,50.3684127465258
"Ventral_13-Posterior_point_of_incisive_foramen",-32.486352383135,-29.1595145075585,44.4983791422837
"Ventral_14-Anterior_edge_of_P4",-14.1042746032283,-39.9683314481941,41.3060557108906
"Ventral_15-Posterior_edge_of_P4",-4.03012659676117,-44.2354081093283,40.0698059935354
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",3.03036383250809,-38.7511899041981,41.4260983183011
"Ventral_18-Tip_of_ventral_squamosal_projection",27.1772723377013,-45.1236982794428,39.5349788445123
"Ventral_19-Anterior_point_of_external_auditory_meatus",36.7300253210829,-46.4247564828413,34.0844265327394
"Ventral_2-Posterior_point_of_incisive_foramen",-32.2223906603654,-26.5769602092693,47.1504051722376
"Ventral_20-Posterior_edge_of_the_jugular_foramen",52.6843385817658,-41.6037465234457,42.6341878093213
"Ventral_3-Anterior_edge_of_P4",-13.5605285105642,-25.2835369391208,57.4694886176236
"Ventral_4-Posterior_edge_of_P4",-3.26615705119825,-24.6995471963137,61.0858337276583
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",3.45844521758153,-26.6343028568233,54.8526200079577
"Ventral_6-Posterior_junction_of_left_and_right_palatine",15.7665248701436,-33.3635395132016,48.1764676316767
"Ventral_8-Tip_of_ventral_squamosal_projection",28.8438781718263,-26.6983488987266,60.3407262119068
"Ventral_9-Anterior_point_of_external_auditory_meatus",37.8496704144422,-22.1839409932479,62.1418149239359
