"","X","Y","Z"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",71.038415071488,-19.8001914625053,6.27757659495764
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",82.1438667574653,-22.9145630071943,17.8963872360107
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",-9.07810725389275,0.143218156281641,51.416561273592
"Left_Lateral_11-Tip_of_the_jugular_process",-25.6141211457231,-8.10307097899973,49.0536832984315
"Left_Lateral_14-Tip_of_the_postmandibular_process",40.4142895365856,5.83464437089901,29.2056396274826
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",79.4645326786858,-18.8021793264251,21.7408124224794
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",73.4463998914223,-19.3581010139502,26.046669617673
"Left_Lateral_4-Posterior_end_of_molar_row",36.5461560796548,-18.4981915247272,34.4504088115058
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",53.7666914928804,-7.84168269504427,30.1907275140605
"Left_Lateral_6-Tip_of_the_postorbital_process",37.3014472884709,2.52486860666293,13.9627781876223
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",19.7727598000705,-15.1597263079073,26.0990304473433
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",9.84851862217007,-2.01046343124184,50.4106046146113
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",2.71259715618108,-23.0696511099708,41.4963297119972
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",79.5741347339153,-35.0401714281506,11.4942272160208
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",-19.5269444240351,-42.1791788271954,19.8324088072057
"Right_Lateral_11-Tip_of_the_jugular_process",-32.1602928614048,-32.0271867227351,31.2101209417371
"Right_Lateral_14-Tip_of_the_postmandibular_process",32.2682116495674,-38.217822978888,-0.473982731595147
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",74.6037921141539,-37.7444505296431,8.98445200384783
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",67.8431576226809,-39.9267592227438,11.9017339414309
"Right_Lateral_4-Posterior_end_of_molar_row",32.3989973000076,-35.0793421224664,22.4492037536179
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",45.4869620779774,-40.0413090349516,6.56507929455177
"Right_Lateral_6-Tip_of_the_postorbital_process",32.9984461688139,-21.8233415419055,-4.1122559260242
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",18.7427430992355,-23.9102781419293,19.7560055764299
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",-1.0663029079296,-45.7492633570335,17.4816186730988
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",0.16648932410261,-31.6266599794548,35.9609943626992
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",80.9507603868819,-31.5368378331211,18.6863044335997
"Ventral_10-Posterior_edge_of_the_jugular_foramen",-27.9026441006241,-25.9645604200084,33.2636999066381
"Ventral_12-Anterior_point_of_the_foramen_magnum",-32.0688824489501,-20.2004055503397,41.0987880980542
"Ventral_13-Posterior_point_of_incisive_foramen",74.320954378165,-27.3639623449667,19.4152200704573
"Ventral_14-Anterior_edge_of_P4",55.7388487298165,-20.3704427833067,36.0977819265103
"Ventral_15-Posterior_edge_of_P4",44.873154065343,-17.0591817388385,41.6785480308555
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",35.3595435058085,-19.3188787484266,36.7499407644503
"Ventral_18-Tip_of_ventral_squamosal_projection",3.36496005114909,-13.768833116484,46.2003050665866
"Ventral_19-Anterior_point_of_external_auditory_meatus",-5.19916808079773,-2.82754620214571,47.7996677081421
"Ventral_2-Posterior_point_of_incisive_foramen",73.1848422114533,-30.882153990132,16.5332654984049
"Ventral_20-Posterior_edge_of_the_jugular_foramen",-25.1132832798227,-12.0488931431731,42.7959551505474
"Ventral_3-Anterior_edge_of_P4",50.4303183713787,-41.6962523532939,19.3107700119154
"Ventral_4-Posterior_edge_of_P4",38.1127927568158,-45.1087407893468,19.6421326593738
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",30.9697616939234,-37.2748359960148,22.4844943104633
"Ventral_6-Posterior_junction_of_left_and_right_palatine",17.7920426624891,-25.6335544900504,31.9687533438301
"Ventral_8-Tip_of_ventral_squamosal_projection",-2.07870219119427,-37.4064823911024,29.4086471698383
"Ventral_9-Anterior_point_of_external_auditory_meatus",-13.635427395959,-39.9589989527837,22.2634373944855
