"","X","Y","Z"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-28.3201383028416,-32.3044110540533,6.76973721640755
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-37.9574857523429,-43.3806729098499,14.6710393379676
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",49.8474050352595,-75.1837146575267,2.32141535699536
"Left_Lateral_11-Tip_of_the_jugular_process",65.2068136585684,-71.3326841736202,8.74149193374572
"Left_Lateral_14-Tip_of_the_postmandibular_process",6.47853745020759,-58.3105929006306,-8.55703418566461
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-33.5486084712996,-46.3171220469278,10.0718158113534
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-26.9290013736099,-50.5636785877727,11.0743356551723
"Left_Lateral_4-Posterior_end_of_molar_row",7.65221918027913,-56.0724940572092,13.9164324609618
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-9.36663554420048,-56.6524506485209,3.23684180182181
"Left_Lateral_6-Tip_of_the_postorbital_process",6.1351983479416,-41.3389011978678,-10.3647738108507
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",23.3519722400475,-49.7909901655336,9.30951351132217
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",33.4388383170062,-73.7276296607815,4.1602784335993
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",38.0100705419118,-63.289764199096,19.684495582408
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-36.7448054742596,-33.145047217868,22.0968507070521
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",57.3614190946518,-36.6280996928258,31.7593446135486
"Right_Lateral_11-Tip_of_the_jugular_process",70.5388269066454,-47.6252426927459,27.0897053409667
"Right_Lateral_14-Tip_of_the_postmandibular_process",13.1666025353026,-22.4122185129384,19.0587996955401
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-30.617123769498,-29.1275355475441,21.6217867913207
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-23.3730353496477,-31.0517110074326,24.9121274676049
"Right_Lateral_4-Posterior_end_of_molar_row",10.3298301057515,-40.5528938217749,25.150113508243
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",-3.81189827197394,-26.1480056221431,25.8091135975096
"Right_Lateral_6-Tip_of_the_postorbital_process",10.0272998299445,-17.2035535651214,8.86195247279429
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",24.0508151645905,-40.8844673354336,14.706453445491
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",40.9607764330454,-33.0359130443375,34.7798019295182
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",40.9425173526594,-52.646687776476,26.9513521666304
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-37.1497643632125,-42.051531264101,22.4627029124766
"Ventral_10-Posterior_edge_of_the_jugular_foramen",67.1134888386067,-48.4727899549113,22.704677013741
"Ventral_12-Anterior_point_of_the_foramen_magnum",70.9109599604775,-59.9563906084491,17.7807358421651
"Ventral_13-Posterior_point_of_incisive_foramen",-29.8822585658871,-43.1065594395118,18.3198028252514
"Ventral_14-Anterior_edge_of_P4",-12.2532368376991,-58.2333989779093,15.6824810182548
"Ventral_15-Posterior_edge_of_P4",-0.625979619236862,-64.5172584289056,14.5402877509259
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",9.16313910710294,-58.3457575765033,15.4144097797038
"Ventral_18-Tip_of_ventral_squamosal_projection",38.771691543044,-68.0033701485384,12.9692175873522
"Ventral_19-Anterior_point_of_external_auditory_meatus",46.1805905390239,-72.1708758739513,3.96739732761125
"Ventral_2-Posterior_point_of_incisive_foramen",-29.3585525194805,-39.7160284117376,21.1231065102204
"Ventral_20-Posterior_edge_of_the_jugular_foramen",63.4444671838779,-66.2592981710805,8.75558690505287
"Ventral_3-Anterior_edge_of_P4",-8.74875313893358,-37.8252051909912,31.3394384306425
"Ventral_4-Posterior_edge_of_P4",3.78450623736074,-38.8600346416627,34.8048543943261
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",11.8904847884561,-43.4569920895664,28.1284360993829
"Ventral_6-Posterior_junction_of_left_and_right_palatine",25.0674333287339,-52.3946836200383,20.0983461974569
"Ventral_8-Tip_of_ventral_squamosal_projection",42.9567293880514,-44.8294308067301,30.997323321448
"Ventral_9-Anterior_point_of_external_auditory_meatus",52.5363554320826,-38.4200656678558,31.9081014333876
