"","X","Y","Z"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-30.2921383951095,-18.0318594283167,37.5416538524323
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-37.7210432373844,-28.0348826563898,41.0137138894381
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",42.0641045469592,-47.4695995854823,33.8799866721662
"Left_Lateral_11-Tip_of_the_jugular_process",56.2219198668703,-45.6138095050411,40.6238882403144
"Left_Lateral_14-Tip_of_the_postmandibular_process",2.15211553181997,-36.7678104616939,23.7760769558808
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-34.3747930285513,-30.6621718469341,37.9873056399412
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-29.4378645908363,-33.199059040785,39.0851154499935
"Left_Lateral_4-Posterior_end_of_molar_row",3.81128984945931,-36.7343387171385,41.1062154809748
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",-11.6156877312127,-36.5632102081536,32.2639621412796
"Left_Lateral_6-Tip_of_the_postorbital_process",2.57991658565063,-23.4610733538233,23.2482352988823
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",14.9113547609105,-29.9383383059056,39.4806728860896
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",25.64950791557,-47.1420838468144,32.3558780602741
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",30.1471641443535,-41.2455983629124,47.734189420254
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-37.4847061795957,-21.804799604019,50.0936776077772
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",43.8615132948652,-21.0669367692848,62.9078201461332
"Right_Lateral_11-Tip_of_the_jugular_process",57.3094090289866,-28.1332145679354,59.8692115295784
"Right_Lateral_14-Tip_of_the_postmandibular_process",5.20856704106478,-6.50595662496591,53.827783112615
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-33.3896944529998,-19.2939386661399,52.2437820932552
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-28.6364957572025,-20.3405138647341,55.3594591262233
"Right_Lateral_4-Posterior_end_of_molar_row",4.34651210845504,-24.9856588193393,55.3336671363704
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",-10.1803735137038,-15.1207333017616,58.0939061028165
"Right_Lateral_6-Tip_of_the_postorbital_process",3.79716382018712,-7.99702874540918,41.3863418495665
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",15.3374062392918,-22.8331963832285,48.0535740804105
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",27.3568600746429,-18.8729389850592,64.5982246198163
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",30.6654350135809,-33.5890756769633,56.7638496602381
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-38.106216799019,-27.3336213168786,47.5147297920488
"Ventral_10-Posterior_edge_of_the_jugular_foramen",55.1004753551189,-31.0131272039634,55.9840929344045
"Ventral_12-Anterior_point_of_the_foramen_magnum",58.4374064975019,-37.5533852645441,51.6006583081163
"Ventral_13-Posterior_point_of_incisive_foramen",-31.7601811767158,-27.9156521059745,45.2438893997461
"Ventral_14-Anterior_edge_of_P4",-13.6426875124447,-40.3829402965241,42.2116266824829
"Ventral_15-Posterior_edge_of_P4",-2.92070393812406,-43.8751432801013,40.580093335307
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",4.6551265605269,-38.1290705127909,41.9970797742551
"Ventral_18-Tip_of_ventral_squamosal_projection",28.2351286713676,-45.1730369933114,41.4168230386474
"Ventral_19-Anterior_point_of_external_auditory_meatus",37.8669865583081,-46.5719278350098,35.5449868135046
"Ventral_2-Posterior_point_of_incisive_foramen",-31.3443853883434,-25.3105434661468,48.5244714440117
"Ventral_20-Posterior_edge_of_the_jugular_foramen",54.272769601433,-40.243586273901,44.5743572076285
"Ventral_3-Anterior_edge_of_P4",-12.6737413187683,-25.174911835356,60.7686522349629
"Ventral_4-Posterior_edge_of_P4",-1.95320749827513,-24.2836883521355,63.3098748270496
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",5.17746213273275,-25.8397860068891,56.4777199903623
"Ventral_6-Posterior_junction_of_left_and_right_palatine",16.882738421742,-33.069607984411,49.904315208152
"Ventral_8-Tip_of_ventral_squamosal_projection",29.0362673166396,-27.3019046565355,62.0095360187117
"Ventral_9-Anterior_point_of_external_auditory_meatus",39.3828043942972,-22.6268055066971,64.2346132008117
