"","X","Y","Z"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",65.8979069688371,-27.4069722885441,12.5169130878846
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",73.6688754728888,-31.5554357391471,23.4347434583028
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",-2.04202720124504,-4.22423933757381,50.4240686081355
"Left_Lateral_11-Tip_of_the_jugular_process",-18.5201406750348,-9.89224016959884,49.4664953656115
"Left_Lateral_14-Tip_of_the_postmandibular_process",36.4945434290414,-4.19720044214815,32.223396279588
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",70.5419345212391,-27.0038780680025,25.7772194600258
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",65.3686247779648,-27.0334289030643,28.7120694441499
"Left_Lateral_4-Posterior_end_of_molar_row",32.4251734495079,-21.5468790117474,35.0644391913377
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",49.4182064052265,-16.3807051531828,32.9362345314563
"Left_Lateral_6-Tip_of_the_postorbital_process",35.0162928540847,-5.40992341563495,19.0642858804025
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",21.0690281853247,-18.0125419462467,29.4501287633653
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",12.9791310211551,-7.69247635213884,46.7528481532065
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",5.23136162659684,-23.0689287495348,42.4959999004436
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",71.6589419998741,-39.1148523794879,17.0048879453814
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",-13.333690619273,-40.0227711211694,23.3196454321981
"Right_Lateral_11-Tip_of_the_jugular_process",-25.6856763294735,-32.2504854506414,33.0524773666161
"Right_Lateral_14-Tip_of_the_postmandibular_process",26.203920149481,-38.3973997676618,6.182428579897
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",66.6958233907662,-41.1025991651505,14.8554283567206
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",60.8698485300407,-42.3968757927261,16.633340425323
"Right_Lateral_4-Posterior_end_of_molar_row",28.4519679773217,-35.054766739374,23.8783487142859
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",41.7048500701834,-42.1507120719051,12.7555207785281
"Right_Lateral_6-Tip_of_the_postorbital_process",29.0751686431918,-26.0472809273046,1.69861605033681
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",18.5448080062314,-26.9655797195704,21.715832688632
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",2.524739599627,-41.5768107510666,20.9745442022513
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",3.67369858017164,-31.5854202763761,34.7389787729115
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",71.8573469170644,-37.6561761133783,23.1070505907463
"Ventral_10-Posterior_edge_of_the_jugular_foramen",-21.7385939253867,-27.2672183858987,35.197651005917
"Ventral_12-Anterior_point_of_the_foramen_magnum",-23.6836903885091,-21.868975172458,42.4477493745427
"Ventral_13-Posterior_point_of_incisive_foramen",66.6280361381061,-33.7284545603321,23.5498159363097
"Ventral_14-Anterior_edge_of_P4",49.9299078101207,-25.821028402269,36.6788977822803
"Ventral_15-Posterior_edge_of_P4",39.997511871745,-21.2967469293268,41.1568847543882
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",31.4486460056419,-21.817707231948,36.0635740888191
"Ventral_18-Tip_of_ventral_squamosal_projection",8.37169358354563,-15.8066833315013,44.5645849797858
"Ventral_19-Anterior_point_of_external_auditory_meatus",1.04195227641137,-8.02189385806673,47.9691303530133
"Ventral_2-Posterior_point_of_incisive_foramen",65.6626406207455,-36.6978541708389,21.1663801919551
"Ventral_20-Posterior_edge_of_the_jugular_foramen",-17.9386148640194,-14.8261983712013,44.2808093470618
"Ventral_3-Anterior_edge_of_P4",44.6091150923599,-43.7533785457018,22.7055331441942
"Ventral_4-Posterior_edge_of_P4",32.6576029660405,-45.1203014634669,23.3914303780487
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",26.9957717067416,-36.7190007671407,25.0028265138514
"Ventral_6-Posterior_junction_of_left_and_right_palatine",16.5746263949354,-27.2606823071211,33.4916631796961
"Ventral_8-Tip_of_ventral_squamosal_projection",1.836532470167,-37.2562962086271,29.5249801445343
"Ventral_9-Anterior_point_of_external_auditory_meatus",-8.44743329830441,-38.5140823093764,25.1376878987811
